160
0.000000	174.735901	41.273426	105.591487	13.097907	145.858217	77.834452	12.268305	163.008062	23.426776	19.529528	96.015002	57.146344	2.803880	77.532564	19.095572	13.309921	90.681932	61.358033	331.269985	2.217592	6.359802	31.882635	25.585342	5.746711	27.049617	223.380566	125.355193	57.276459	25.293690	31.693198	33.764998	49.888122	62.097692	10.627373	1.485810	101.859949	17.622494	1.791600	93.209889	261.824638	171.325618	20.243628	322.745246	138.747488	50.244455	45.157833	4.547862	21.344466	92.274043	3.220083	51.388916	17.801679	69.356955	5.774460	202.063809	5.471138	18.445460	46.138826	37.871452	132.370822	25.093147	133.181070	42.658754	66.828307	32.391952	8.097499	130.408276	8.903749	81.870403	3.653668	15.718158	22.541714	59.882422	3.513403	61.780710	196.893034	9.142964	69.733107	4.405854	8.842490	95.182508	50.755595	2.655793	140.158946	56.340187	19.617260	102.131006	106.774599	41.735070	79.710280	79.431165	87.702660	35.259687	48.703940	6.712204	45.159452	62.879955	136.100556	131.055213	64.366034	14.174450	74.588673	205.421884	201.937094	123.906672	49.249138	31.524382	85.969458	0.702869	169.431173	5.980832	46.013204	86.182454	27.780361	43.274782	5.480683	109.141188	37.588310	29.286064	12.338448	52.125830	93.033734	88.417104	17.617336	45.902431	28.154927	60.101181	2.074446	74.193726	2.280892	75.237604	14.397370	78.717810	22.145425	58.642633	200.110398	90.360746	1.501111	43.225750	23.271736	6.032703	108.197336	26.239684	37.631776	7.683183	40.591697	146.882171	36.128292	25.248353	86.847815	22.861575	48.018848	41.431732	106.687327	23.176590	37.991281	52.107922	74.650782	89.783136	14.779636	 
8.050323	1.745526	42.755412	17.442995	127.320738	41.799493	30.278251	9.753983	38.015677	49.485954	48.361896	65.749068	21.772310	45.734844	2.167240	32.587580	3.745984	3.517435	147.617167	49.584918	88.764344	27.890774	123.442271	36.444281	30.293359	43.457824	17.596781	31.537714	38.572950	10.334640	93.952974	273.493900	240.439133	42.535221	18.532558	2.485789	43.978256	26.537220	44.704363	4.006746	8.379296	15.088991	56.916638	43.124378	237.960008	137.239154	22.955662	55.279100	20.389700	198.604790	70.367513	40.154039	122.904545	15.343512	85.545276	33.345390	30.885957	34.376845	28.797907	9.537165	135.348801	16.765207	13.351098	96.011001	60.927916	60.657342	155.620833	19.945050	3.434228	29.995344	387.178367	2.543862	46.512085	10.433370	48.581105	108.143554	88.387439	35.646802	23.198603	40.717274	5.110247	69.979348	83.727876	13.842127	57.944338	45.375130	26.319070	3.143198	47.042485	44.527252	37.563073	87.869307	28.023295	78.135870	53.655152	109.482282	136.647451	17.193341	27.889236	13.002581	96.305208	104.728459	50.558350	103.645746	58.680581	35.872985	29.454240	39.149442	20.917025	39.287219	12.079105	3.808734	51.392282	141.153496	61.057991	60.918831	10.047045	56.888837	52.457556	85.372239	104.878940	45.710935	60.288265	237.957493	86.964794	5.372517	94.597648	23.712941	26.020461	12.409312	48.832993	17.882732	49.101017	9.632673	214.629309	59.087480	13.322402	20.463630	19.017248	19.950270	15.375305	50.836274	75.710750	27.980579	31.115465	116.303144	55.334024	370.718924	61.388851	95.541620	6.629291	42.697225	20.650506	65.723326	66.270763	35.484444	5.138646	112.268318	39.815897	219.891770	45.774822	 
21.889991	22.678669	39.700874	24.911279	14.091045	6.613380	54.712529	26.795298	20.439494	180.460467	73.468476	36.757597	54.063045	21.026553	46.945900	124.084022	112.190620	48.093466	14.547036	71.091570	66.949356	71.826390	23.141917	137.247317	109.832608	8.438784	40.865601	242.988457	91.650310	16.618454	55.104568	25.387908	212.362752	88.124946	8.327843	10.008302	59.589551	83.973236	84.256891	107.267202	24.229353	150.961299	168.311000	11.212145	46.770299	12.633951	4.843555	12.249128	44.253025	82.880165	146.838059	230.900504	32.906073	23.021369	44.229601	33.560575	65.958471	11.738656	112.690020	46.688874	40.586264	138.004788	45.194788	7.101375	27.110973	91.427514	28.734376	34.017624	17.191030	62.588205	11.227185	45.509689	11.387373	88.505413	16.171570	130.400022	30.706341	22.751985	6.555264	34.830156	7.113475	107.752219	28.585134	104.945024	64.120659	91.484122	41.324655	86.132592	22.034933	53.286146	23.601814	20.424668	5.916586	50.413136	66.816744	3.986017	24.717015	25.366797	71.558568	39.979733	1.623601	26.168915	197.147237	72.445091	35.641938	13.833237	91.815702	34.154622	32.446960	3.604019	12.665074	74.727930	112.870096	35.535922	29.506133	121.212548	84.331747	10.935010	11.927209	14.737697	19.776777	76.057583	83.944341	224.215579	137.467303	23.926662	2.555926	34.307045	61.367915	19.026729	230.613562	52.412986	138.523739	64.890880	64.569511	42.464817	13.034017	44.205599	87.191673	60.686859	60.946515	124.898822	20.722927	57.346001	50.511711	54.703431	14.428850	85.598940	23.747010	117.566355	41.489500	69.346329	87.864758	81.334996	115.904966	43.997633	201.869211	37.179504	41.133725	2.239090	21.028951	 
41.307014	30.204948	31.452268	18.426289	76.864727	46.925230	12.817427	88.269502	9.855202	69.880504	21.337195	80.591342	93.695704	63.386643	101.570023	81.824609	45.055594	145.438099	16.811007	39.550283	46.809756	174.242661	51.786667	196.368624	51.162826	18.728898	120.363378	6.221587	9.728166	99.659341	60.275887	78.571672	17.565560	27.068636	8.906870	40.482601	75.359940	2.763498	38.139565	55.305936	266.083957	27.770028	5.306903	88.079411	46.850206	78.502694	75.553033	55.473241	235.503220	28.070957	59.169352	145.509385	201.523014	133.363729	16.872314	86.074768	93.052175	3.881134	16.658248	150.415797	21.768842	177.204211	22.120638	46.704441	46.324674	22.316086	45.898008	53.665463	17.708119	199.091258	19.510941	56.843957	1.109932	9.607952	345.740982	171.661600	126.239190	15.878555	65.438741	83.745651	108.239782	79.741633	24.500296	73.909261	16.434702	41.168819	102.968737	45.157462	35.068316	51.783569	43.450080	38.342300	80.278868	19.807942	55.467368	50.475923	109.777777	37.979033	76.403341	48.631796	29.730153	57.101665	14.391089	43.848417	23.513822	74.014851	34.240172	129.248973	5.254170	56.492649	27.220026	134.312930	40.119695	29.822198	2.649853	10.301503	56.303613	4.710810	250.917543	7.277287	18.934598	10.531183	6.757889	48.817987	13.837583	0.704888	125.783699	169.984454	3.873738	1.937756	46.965196	32.710411	8.651261	1.019188	20.959592	10.782913	3.418780	39.194776	36.545065	25.707170	1.997366	36.737434	0.991717	103.549646	38.324807	69.881823	90.297673	51.933946	163.898098	11.831446	9.847563	56.036813	67.684762	9.025236	49.974491	142.263500	28.383501	228.850472	6.533386	38.722794	56.544110	 
193.898439	110.054574	117.384590	6.740057	39.530672	13.361529	27.247206	48.736904	8.469006	7.911019	17.360347	18.825237	43.497379	23.285580	77.247095	25.983983	4.876324	109.037506	60.941356	91.813492	74.575003	37.574096	61.342093	37.624868	69.532607	79.385337	74.695291	77.731390	12.824322	131.788367	46.436437	46.592256	58.491827	37.283388	12.594056	17.955150	3.364066	2.239785	18.485199	46.452504	88.264597	5.075013	89.892057	3.384759	29.971751	119.343109	7.128316	14.483806	11.745269	16.719491	14.011644	176.673000	35.570178	107.856093	70.030787	120.790026	4.617532	72.817317	3.833487	8.120890	75.289640	45.966511	7.719609	52.338580	111.723064	298.811058	49.887520	90.357767	14.407174	23.774381	57.931300	27.713267	47.116939	249.943049	71.498832	14.836791	13.323717	88.420498	12.658904	9.422061	69.619984	85.552471	21.255330	38.242338	38.436560	125.079269	12.386320	15.414725	25.109753	44.026132	114.210576	53.895760	22.029846	106.175969	42.626010	98.081667	204.675640	47.268881	107.907571	7.327023	6.545113	10.828474	10.005229	8.237575	46.550705	127.130190	99.316575	141.647011	340.729668	47.305640	307.853803	91.937725	71.888775	39.237004	175.886020	21.380407	118.694184	57.257916	102.374493	102.680877	53.905597	9.328241	30.351012	120.765466	71.372874	264.899033	24.358015	25.746050	30.883824	193.160061	10.185977	16.853547	2.200135	54.289448	7.090270	148.644342	35.618464	24.891766	172.850267	10.349285	7.880896	31.300734	10.326328	114.068103	72.219600	7.047290	21.801142	35.351763	1.697654	40.477115	28.172710	26.632903	118.585080	97.534680	29.223748	123.235686	144.214695	2.738189	23.918562	8.500231	29.017748	 
44.855270	99.557206	25.226781	4.129276	49.440214	31.538925	80.640866	25.317294	48.655333	33.235756	49.333711	8.013368	99.505885	24.451515	72.132811	68.183972	192.227781	75.246571	18.375364	35.356847	40.323310	111.851435	94.905613	23.232781	13.743368	6.247316	60.874921	196.722549	44.409426	11.612946	23.259011	31.179375	72.729399	129.224457	47.072049	3.789734	39.523630	104.273447	54.306269	119.616713	6.670313	96.792009	29.188481	0.766583	153.114733	72.846372	215.359418	43.713646	5.633650	76.086292	21.131267	54.652378	23.938862	74.273589	97.236880	122.437691	184.945521	93.505179	66.149105	36.607080	17.628375	64.892173	7.008087	11.073381	47.417415	58.359608	134.111557	42.511521	1.717105	54.750451	33.412862	99.815833	14.570444	28.292989	25.246213	158.870506	39.891994	17.315091	63.101679	13.976436	28.307316	23.855285	101.304885	200.367733	36.983332	3.326227	6.872191	101.165768	16.139177	1.327600	196.100282	28.604783	17.034068	13.647874	107.018191	40.968409	42.159908	49.709996	56.276185	16.093447	123.891364	2.509844	72.883656	7.901803	0.785580	22.629775	13.024880	75.228881	61.167166	37.464632	54.091519	83.607015	82.997831	18.722874	73.250363	67.884984	190.839874	71.678368	2.897432	5.315997	179.770559	100.916530	22.782499	53.440523	9.257596	273.787431	10.391502	42.880073	108.548312	50.861785	95.438467	10.093832	3.177480	2.479589	120.864390	28.716590	46.720608	21.372945	18.499555	36.389517	27.909032	87.081506	4.524159	55.550750	137.748447	36.268262	11.663524	66.620378	14.630295	99.210889	8.871076	75.504219	100.507104	8.327227	14.285630	29.306783	71.013976	2.030968	129.447319	58.963671	54.586662	 
73.781136	24.676903	3.139932	28.970670	94.881794	69.904511	8.025152	6.526586	22.066565	137.804510	34.972796	127.109392	4.777304	19.908824	49.720349	4.004331	7.605898	5.932829	256.937720	17.918054	109.916006	35.153011	1.335717	93.400055	64.889033	107.673859	197.409407	20.532107	99.603284	17.959885	107.515871	26.492906	109.222349	166.817999	74.734278	7.019765	45.727254	89.006389	53.323533	10.899895	27.145820	343.412116	10.058641	19.136850	11.774228	215.067179	8.284241	70.925409	32.539228	15.347612	60.636925	211.223107	88.155877	155.935002	24.029413	10.167311	266.096497	5.331283	34.068278	148.702385	46.766906	109.544348	64.376647	27.399028	13.492283	69.842098	19.774752	39.761316	37.719474	8.146526	129.127010	75.890562	12.802427	33.244204	43.873308	190.194774	136.002614	200.099392	106.662422	10.678229	86.585932	18.345273	6.226721	104.309532	109.729582	64.461319	47.357285	8.121204	76.727342	27.280257	179.616915	6.125810	89.610862	39.660246	29.402725	2.698464	37.113396	142.430295	78.368525	91.801082	4.937884	220.941304	4.771059	152.592365	66.266638	98.127120	84.222221	346.482655	14.097246	68.639811	41.167204	97.176745	44.674199	49.249215	171.285015	50.447918	60.335580	32.101953	14.609360	43.914790	27.069131	204.915155	94.131463	117.171251	39.222599	129.536673	104.273075	186.406568	16.761121	85.573013	16.189311	36.653611	7.766070	124.944475	338.333584	194.456861	32.499923	159.361907	86.818193	18.213037	10.895998	7.755040	6.301565	22.277316	71.568686	74.147219	143.478854	64.139093	144.481375	42.183184	36.508384	11.169965	2.203940	69.297001	24.612075	15.004656	46.128531	17.013247	88.317153	11.668894	93.387485	 
9.891284	10.609459	109.422971	75.535248	2.397338	352.165790	29.133814	9.747719	30.780945	71.345142	36.088750	3.189453	146.707126	7.559925	20.891900	128.856979	31.024914	59.649824	10.455488	40.269832	52.497687	66.778981	3.774372	76.457553	64.409218	141.759437	32.361562	8.607689	27.264203	191.303432	23.785727	5.084065	47.209641	1.189579	279.703404	97.261862	129.290759	109.488426	54.776878	98.875282	28.467727	99.432419	108.108833	22.668903	26.829581	166.220858	254.879172	33.170967	35.972203	101.688064	67.309948	82.412184	55.324511	8.389654	11.271139	7.658855	20.139630	50.458826	32.745465	18.675903	23.144385	28.145114	7.090158	69.466267	22.607126	2.620439	186.965635	71.253856	39.790267	41.291942	32.119184	25.159257	62.850585	30.687601	12.606740	191.403067	62.201634	78.695432	39.548841	2.971184	45.001563	66.853628	40.683144	101.240121	118.362734	27.461767	318.080413	18.849213	48.783222	40.499211	55.574870	33.516839	63.695471	135.584579	115.066629	88.281649	1.317809	116.851092	72.317358	11.214209	62.545933	80.569488	240.367986	32.220047	51.585968	80.115225	46.152657	41.640044	61.600716	255.081823	84.728333	11.881737	17.676087	61.864483	41.627903	80.421833	70.104967	76.423138	61.853253	35.121263	162.219723	58.228863	26.837986	27.459475	157.157724	176.871946	119.022861	174.459181	91.892947	62.284590	568.386941	4.818622	61.214839	68.337391	17.202035	179.123435	146.160484	14.250234	62.162555	47.591042	141.930222	101.997089	73.271272	43.876635	97.281991	111.349843	9.567155	50.796936	84.588701	31.512054	38.923517	120.121233	82.832985	15.072291	47.433774	5.279408	64.050661	90.794784	5.037219	6.233386	4.105183	 
32.676305	29.955745	46.285356	75.777644	18.351062	145.143743	30.074113	69.626854	0.952722	135.160521	170.388754	165.487741	6.512388	39.216120	13.532044	104.796893	76.034317	75.806814	26.034439	4.950111	103.503044	131.900158	65.136274	63.039559	35.510480	11.756965	50.866139	25.417454	82.871162	14.717522	10.845738	1.321458	6.968032	155.723883	4.912689	18.723522	25.766589	52.167349	11.311752	39.963468	139.778326	17.200885	34.788875	2.342401	39.825425	28.412384	61.627373	95.238636	119.635930	5.363966	152.763492	48.704797	118.867259	74.511312	90.776363	122.433718	62.545499	3.114361	40.235691	10.069304	17.993463	42.429726	80.893074	47.004439	153.343100	11.316018	19.173684	63.495145	6.610344	13.484157	118.600297	2.457879	3.391086	84.192567	0.358545	27.250489	129.324704	1.640449	208.884668	38.245692	243.758044	13.817364	36.267139	13.609828	52.594498	33.570458	14.181547	35.183764	33.122272	44.297056	25.254041	135.572381	63.021448	45.005972	9.754735	166.680170	70.216809	0.256357	83.589636	95.627896	39.530164	74.161454	143.322512	37.123473	17.425166	73.008721	18.684320	29.734615	9.602075	46.569866	17.374675	74.868003	147.278319	4.955059	97.308400	8.699735	28.293116	62.288990	191.296463	248.165360	179.848008	104.304406	8.132206	17.753121	119.340319	60.578111	80.648817	39.951183	76.132102	27.153698	148.728584	83.980158	17.067387	62.873587	83.479168	16.381035	223.135366	22.311631	5.500846	70.925396	206.127643	116.526964	421.957154	31.849640	1.677963	36.385433	8.446479	7.573181	17.823363	56.042093	69.198140	64.670326	15.419328	5.389678	23.935602	49.012548	24.897748	82.687663	13.571505	133.104253	140.435033	 
12.551830	50.291372	34.311883	10.447354	96.104043	15.924243	11.145190	40.283323	53.077360	0.440515	75.101354	29.167088	16.843826	12.635306	5.218098	1.344216	268.944459	118.846469	10.474868	184.674579	244.265235	14.412105	21.835715	50.097315	53.505435	1.308052	28.681766	48.970642	9.655709	82.215842	61.327747	45.440394	44.071666	60.431629	75.357631	112.581598	105.927207	32.588124	134.064267	1.787716	8.483253	4.206690	120.240989	161.799583	72.310317	9.668451	21.845609	8.821210	200.966722	123.524480	74.117297	12.263011	117.140655	64.843220	58.523519	34.462794	22.982125	104.921561	6.753533	8.518982	14.307017	14.907749	35.624902	9.291014	34.201472	108.536730	74.591233	100.906973	7.138144	75.343250	4.908087	90.848056	55.146062	152.831263	186.954160	34.219630	94.070969	79.520409	27.857490	12.469957	174.798586	19.700071	148.610110	123.147573	1.048220	233.510816	13.568143	14.423129	17.242228	68.963279	82.575783	9.088762	5.575504	23.938893	54.333289	21.974410	36.772410	64.574202	11.259111	64.835908	43.277058	44.985413	67.279298	214.588329	194.400340	22.526754	14.188262	34.855043	1.964513	41.186387	9.257706	32.909697	453.536735	95.603062	18.729639	9.679536	116.636040	88.048394	46.560696	57.126976	4.192123	167.007183	9.281604	23.766605	1.681676	50.689006	96.548208	63.952269	92.829227	49.943018	20.750586	9.912559	4.809741	261.480520	101.716853	13.042154	1.259891	36.249777	24.165797	97.430275	97.743873	322.345639	85.576328	150.665721	8.566364	103.551732	57.275116	114.335772	22.964342	177.344187	255.459046	150.278857	29.763551	3.782210	133.662049	43.510047	16.963680	73.774643	118.059422	121.984126	129.764383	 
