32
0.000000	66.880352	19.608059	21.181072	88.885943	36.226086	0.263224	1.061174	35.901444	0.364398	24.522016	6.190899	20.431574	7.777615	46.212619	11.056262	8.944972	7.502164	21.662844	14.955381	18.645871	3.900945	12.183741	29.955337	11.990260	67.921999	2.893936	114.566293	32.062058	30.114722	33.531504	10.208394	32.574088	 
13.667550	3.401726	37.561799	23.036795	9.872961	1.398038	32.792504	11.896652	6.626985	17.538139	12.922747	49.001641	11.190535	14.905356	77.674059	40.759050	2.250841	65.549839	9.663418	83.436285	18.611993	1.534979	5.849903	72.689776	9.856119	50.279360	34.210984	50.695320	82.196456	41.446494	22.112712	61.232064	23.968314	 
13.622014	0.728506	0.058416	14.900951	51.676995	32.702656	54.290121	34.720173	0.524501	4.494439	91.249963	2.374167	32.004587	8.458537	1.323259	45.649082	14.425405	68.372566	16.214359	0.698757	10.448487	7.866915	66.551310	1.443844	22.220850	106.467841	52.439527	60.053935	30.146482	3.843277	57.265319	14.308338	20.904519	 
24.066964	6.880722	20.244827	9.576128	81.427357	3.554506	79.250022	31.004018	56.400332	28.698903	21.484994	35.631839	98.795043	4.859927	37.037153	28.311664	3.942838	22.077996	1.185406	19.098251	6.649994	6.677867	27.989959	65.860347	40.150041	80.517126	1.794783	1.044220	6.228063	62.475432	33.212126	62.803885	0.979289	 
54.109046	4.646085	6.791559	13.825399	13.225451	2.913653	7.729673	11.756428	86.492593	36.952324	5.126429	2.763362	10.492716	25.882798	74.900865	24.587960	0.832157	42.849834	16.600433	47.874846	51.498579	14.479569	18.697574	1.410849	71.078779	14.516781	68.353018	19.370426	4.213630	40.595137	39.829683	15.580065	24.550847	 
72.166058	101.007980	19.275330	0.372323	2.453542	18.445335	17.305368	52.152723	13.728936	62.791686	99.623696	59.894961	13.285399	29.395862	13.846542	1.225458	3.087115	0.638800	19.775267	15.775079	8.434881	87.862711	32.742090	34.161052	31.930345	10.331405	4.050026	21.543581	3.253822	25.817758	4.447645	90.012115	15.795763	 
36.225385	6.152921	15.828725	40.137715	3.354203	31.346108	17.401376	42.717649	1.555853	81.980441	62.273896	14.107952	11.517246	76.753020	12.393223	2.105061	51.430414	28.562667	29.608238	44.858181	11.919226	47.412682	31.875317	13.608520	68.758799	8.369982	43.607094	107.641116	6.259759	17.610377	1.628415	12.697424	37.764487	 
28.827755	23.196277	3.667072	25.790477	19.677655	31.839317	43.054710	4.378832	24.838709	1.760652	48.487274	2.158733	132.995559	20.174925	31.502859	12.623619	48.922032	12.195189	2.970626	36.676457	35.460095	92.968523	19.282697	11.591069	13.317900	4.906573	6.353175	24.208655	20.790677	50.187940	28.445782	36.863326	9.222613	 
37.183588	29.176972	13.733622	6.289160	34.423605	35.866052	31.662527	15.744962	4.239419	56.592974	9.789671	26.238138	28.313772	9.846685	15.392292	14.077264	28.908819	2.558301	35.708528	29.798597	67.433460	6.271844	15.960051	33.480660	81.106210	27.753008	31.046602	3.730099	1.918562	4.427585	15.165641	13.339962	19.310099	 
1.228903	59.030838	31.571034	28.322521	2.490555	33.029582	77.053462	1.869509	17.874527	10.133232	29.737040	1.760523	24.508994	22.735424	14.680419	29.152340	35.364124	16.806764	24.522401	8.142366	43.693552	46.457459	35.651218	26.321803	21.566144	17.915228	15.181838	6.839356	2.687100	9.983945	0.393081	23.117046	4.364289	 
