32
0.000000	17.628022	17.159909	36.921240	26.258606	6.876443	43.813804	12.901872	68.248607	2.266898	15.978631	2.243924	106.065357	21.331955	29.828678	74.030725	14.792144	8.033250	8.061435	25.979666	69.839937	9.171372	22.849985	5.024037	47.790955	61.313034	87.431635	4.124994	35.384334	55.623195	25.197007	57.142583	16.156306	 
54.044920	1.985259	57.704980	43.442151	0.695492	26.655835	16.967417	32.898185	34.552857	12.128105	18.320952	7.891073	3.305349	3.382543	81.506330	14.117888	9.686321	71.183216	44.045658	47.084847	5.624091	53.788272	1.236233	4.922925	92.742968	29.643779	78.692826	11.171091	59.614163	54.656473	16.844297	54.699746	80.281525	 
33.037157	10.861108	1.017433	4.188277	21.743042	8.809511	17.487277	37.551275	54.965296	32.618920	48.704022	8.365307	31.456755	10.151606	2.288902	10.539711	28.322378	12.460641	44.386552	22.962343	4.534895	14.243557	35.897489	17.574348	23.199014	71.703213	5.773988	27.581929	1.510248	29.344175	52.722350	123.119368	3.973071	 
9.633843	8.070900	44.146874	9.031031	36.673799	21.763010	26.592418	17.379190	19.562091	3.313567	20.666536	3.834319	23.431609	8.121285	13.237000	10.997451	7.118880	5.011276	8.188830	64.600174	31.616427	36.982033	57.279080	68.443362	45.517171	12.732058	33.628029	7.445554	5.189375	9.995162	22.859134	12.369157	37.961520	 
13.761667	46.264161	7.613291	26.068040	8.302877	46.845769	22.149854	5.902209	24.944839	68.330422	15.074064	29.067191	31.828187	44.532683	30.146378	12.637392	7.907827	52.975673	1.424584	50.979943	73.886478	15.293723	2.339197	34.313022	7.183780	9.093885	25.079547	33.894402	5.326390	88.597501	72.540889	99.279142	82.104828	 
9.333153	7.418959	9.230149	23.492685	109.655000	18.906097	21.148910	6.061695	6.937863	1.553877	14.105033	3.588420	25.063141	17.384192	69.899712	22.743921	2.314178	2.059147	29.249453	26.154890	42.176984	7.858001	6.779965	10.570538	2.590184	9.316790	13.019444	51.510775	21.117029	73.303621	1.535774	14.476334	24.093703	 
3.158033	5.114261	78.850092	25.581515	18.586680	5.190820	6.157831	70.765137	9.331639	17.258924	7.214999	6.033884	26.757171	10.540682	9.999262	9.553506	23.844271	17.349578	103.112295	76.466207	6.263044	41.899663	28.048630	13.206080	29.957993	6.650296	11.526106	7.979541	16.968374	3.514400	40.069460	1.416550	20.335061	 
74.514626	1.350512	4.167399	53.929795	15.157796	53.525444	26.486954	4.560070	23.230623	22.864475	25.997734	63.375922	3.094638	75.018316	8.054167	25.819122	59.095593	30.960977	50.193281	58.961808	4.647589	20.924312	26.030596	25.442129	85.245513	123.874139	95.476951	5.218555	70.657314	121.881159	35.368687	47.304012	12.453878	 
62.038936	4.296957	18.036672	30.485218	47.467795	11.400089	11.772741	3.382214	17.381403	72.388010	4.020893	20.152756	53.315184	1.971022	10.990161	39.290242	22.881672	3.850863	0.609097	10.192871	17.485482	85.117000	6.236394	90.807159	1.422142	10.413142	2.939739	25.868667	5.978555	29.910678	0.564705	42.089819	3.185503	 
16.664344	2.626570	99.529777	27.982909	31.313147	55.722320	68.853037	7.118313	15.811956	11.793058	49.903238	21.783332	2.336457	78.546987	12.815781	22.946253	37.444658	41.990480	45.657048	27.512045	15.330390	122.072912	57.954747	41.787768	58.620781	67.514129	36.423135	21.681985	2.029495	95.344001	10.099606	17.284788	13.870841	 
