32
0.000000	25.397426	31.502567	57.437321	44.412698	30.197904	45.321716	91.531406	17.918392	123.843269	7.655814	15.668067	19.011296	28.664056	8.234072	27.596577	15.245218	27.558247	46.098299	4.324975	6.617399	27.647894	14.654268	2.763628	6.521691	26.930736	14.868708	81.433698	36.502561	17.660921	1.660620	11.387682	76.484941	 
39.284681	5.286095	9.396134	13.711614	10.310073	76.410258	35.503003	174.628722	23.316451	47.571015	17.363555	3.798048	9.265293	2.690878	36.814393	21.754227	49.860609	1.066601	15.979665	130.881957	3.487486	7.059903	107.310017	22.897837	69.319666	21.232415	1.527206	58.640678	100.169928	19.471795	5.755367	17.957568	5.300698	 
10.591518	10.553543	6.213560	79.723413	58.159646	41.997082	15.279247	17.252210	38.299223	24.517935	6.120835	91.853395	16.219624	22.282282	57.766453	53.675867	4.251412	8.392454	37.149111	8.660828	52.806675	26.631849	1.923982	7.950660	20.154020	83.605990	14.351833	8.942884	6.430317	6.945980	71.671273	34.237129	11.931747	 
16.850448	7.796466	21.478074	0.424687	52.222075	32.189741	4.560612	10.558691	69.694042	5.491949	21.247595	0.657953	16.406788	52.828621	26.351605	175.326994	125.100272	16.180339	22.029896	12.177906	10.276263	2.495766	28.629553	19.243615	59.606388	91.047245	40.767248	53.213041	7.755123	27.921213	59.759272	16.472440	19.278672	 
59.319241	13.470138	26.581476	5.222919	1.505092	14.130013	47.696753	10.978551	9.358206	14.289388	9.958860	22.640483	35.638186	51.421006	76.540931	40.655547	20.916080	25.547331	52.214293	31.508798	33.131459	117.955100	140.974622	16.474417	12.919919	52.533500	8.741247	46.493180	30.917008	18.636607	91.613179	3.463222	51.914077	 
44.740095	29.710358	14.075657	34.177738	9.714179	13.388300	10.711946	54.612978	56.968537	4.410511	1.720610	29.471359	2.997990	1.482174	3.904654	9.022322	29.260491	35.139316	17.747232	42.263913	23.880848	14.412527	5.806184	21.140126	31.629118	4.706913	6.292021	5.189615	20.072704	3.771162	11.367798	26.321195	1.243417	 
114.996422	35.490281	14.534147	16.779490	16.690402	2.492315	6.620463	18.910013	1.602898	19.545334	0.493852	4.944036	41.434665	14.530453	1.862193	4.205959	3.886439	72.823081	17.372701	63.182058	3.908855	1.931617	3.059734	29.625486	24.105437	35.885557	26.774475	22.577920	14.348047	4.888639	28.945986	14.921153	1.880443	 
12.725953	73.037446	1.834119	110.486233	21.220992	27.363022	2.562550	10.206660	2.594986	16.562514	60.017655	16.224850	97.874483	32.115691	23.505386	102.879246	20.055081	5.039060	8.361353	4.218653	23.039106	31.773606	40.280507	18.675594	10.244269	8.740829	16.994403	90.741086	24.079269	8.247039	37.162808	14.508139	10.197796	 
74.296885	69.076468	2.003100	27.416415	10.860170	4.004911	3.138016	31.881851	2.637864	3.226577	36.527335	22.218163	7.578918	1.406735	9.479470	15.542484	60.599293	24.392242	20.587938	29.693820	42.380546	16.655802	6.470371	7.972130	20.372627	62.873598	3.227831	9.275683	7.950721	46.648537	31.490040	42.957737	7.350142	 
11.284369	55.207799	18.545575	26.772267	70.872492	7.278132	39.250540	24.867490	19.080564	4.179733	9.697025	2.325052	26.304216	30.961275	4.137566	61.648341	12.723117	26.147257	38.301761	3.648361	2.103943	7.144710	38.216071	39.020103	19.448830	5.930591	5.514288	50.199602	103.350342	49.428948	59.641177	14.234588	58.951353	 
