256
0.000000	78.806588	10.805521	334.003357	299.278097	195.325832	11.166989	21.988319	15.514566	97.465334	60.153866	94.163988	54.282228	80.762417	151.789335	28.385694	12.693153	116.278220	106.886711	86.147905	16.770123	74.873260	171.584765	48.935509	123.257584	89.795856	46.024151	102.909524	56.478662	6.082274	60.070710	65.752018	63.557086	2.016785	124.893031	79.343538	231.323692	42.466009	71.650773	7.393400	143.168512	65.427972	57.507412	231.201473	26.723545	156.296836	35.868613	205.291517	20.486528	94.718846	100.932839	54.361094	235.876154	5.596317	31.104817	69.526069	83.672704	28.738137	73.585439	173.095496	16.310984	85.688743	98.286524	10.525958	20.378501	67.678045	19.004793	68.623615	31.053942	102.586005	53.914311	314.826639	100.599288	37.101340	83.714035	7.145910	115.280451	34.343819	68.566438	41.627551	89.857756	111.614726	90.930331	111.370926	44.965318	81.398302	31.443912	16.435248	6.508469	55.276802	85.914909	19.813420	8.824162	107.689484	22.819640	127.627879	8.256867	8.064627	13.448345	187.052222	29.884101	17.102591	191.027319	227.919722	125.797843	123.190218	18.201330	56.633984	32.278195	31.362850	127.358610	10.837516	36.037346	109.102077	54.458038	92.382657	9.631005	42.905277	40.634816	75.317206	15.184881	55.193571	59.668343	15.795007	80.451036	51.518115	23.539363	25.006157	106.330676	147.811118	51.294720	12.681482	126.120137	44.108383	17.808654	37.677709	28.167595	25.771462	84.658123	73.914261	42.238624	302.144270	20.223294	199.877053	108.783797	6.223898	11.798872	85.748546	101.053160	10.704903	171.527517	19.566031	40.869520	202.721803	73.462546	17.653075	9.184047	182.180116	70.742658	51.963779	36.395698	98.683579	152.473515	20.778121	161.001157	34.759221	44.850981	13.650238	99.010538	44.066182	0.878305	67.546395	3.877422	12.859116	61.257704	78.508479	20.290330	94.002725	11.454981	22.931486	16.217038	39.889458	0.883361	62.405084	74.119269	80.469426	111.697447	59.271691	77.659493	15.002332	86.967602	52.506266	170.409608	64.103775	106.947797	6.158476	17.067558	17.479336	31.212472	31.679964	195.344898	46.061768	56.609579	84.297017	41.656409	17.574008	5.006488	57.489785	46.471093	2.061608	60.785136	175.915737	99.277743	49.471452	15.953716	23.528618	89.452492	22.913094	45.732835	21.066018	16.875642	171.588099	23.846322	45.879640	58.811412	111.133671	61.530096	9.362425	149.798322	12.001107	47.839865	143.598064	37.646501	171.707737	0.771405	1.600208	34.199496	301.269136	1.035240	153.639908	50.433983	13.506386	28.965162	15.141971	67.763233	92.791038	166.091584	81.222968	242.924301	2.649544	154.326431	80.614066	46.612659	268.231724	83.248268	10.191570	47.977565	 
2.468124	17.533416	79.903312	56.080229	617.464770	42.318377	121.663500	207.932965	39.299567	183.425982	36.255664	27.456080	116.772503	6.246323	46.236239	22.782976	225.304798	25.086825	14.462849	234.076577	64.034468	105.051668	147.172827	2.917619	25.294342	21.718156	27.042366	64.230315	105.140894	102.432111	29.044218	107.088525	16.060313	97.729453	120.272832	158.817321	72.493789	3.768144	12.850998	91.546083	45.769037	26.771321	16.692490	13.929509	16.824760	71.129411	39.241104	219.217622	49.679204	377.070080	125.267201	22.260864	97.711612	226.945483	51.479571	14.571281	3.661423	52.591481	28.845508	60.247802	156.320152	70.905095	59.964305	119.669995	55.907346	83.817785	19.282864	222.543987	42.676396	12.163824	108.552977	46.648233	121.960439	48.761835	56.204540	23.868918	26.059034	4.781916	14.595116	68.718248	67.393271	41.982631	201.238554	13.162817	199.259245	232.427886	9.611718	90.278628	74.251640	224.503035	34.357251	3.341752	103.932858	17.685124	90.606966	5.757051	38.603074	315.329128	76.997701	95.492195	43.891679	99.961330	139.796281	88.389322	246.603116	100.259351	16.169637	40.942831	34.565829	147.599189	47.671932	143.616660	149.343441	104.953129	10.120117	136.431998	33.989403	328.280153	63.439484	152.549572	100.449749	38.955756	43.644449	29.942813	75.593537	44.293498	50.002337	34.025466	74.921752	77.222794	12.456872	143.591498	125.708059	108.141226	29.696470	54.783145	33.695883	78.958455	94.487415	66.300787	26.995881	24.359662	136.911745	24.865629	81.697432	292.602561	55.557168	95.742329	100.677271	76.155259	53.280599	4.603637	112.142023	35.344572	18.122568	175.559674	52.623061	64.146617	36.054559	3.208859	35.303415	10.277294	226.415205	12.059891	200.906673	103.728543	256.329723	12.473669	105.605226	69.495414	11.522006	10.769246	99.847021	20.406150	36.107024	99.168520	38.940745	10.100995	12.355531	96.126529	323.171979	65.436139	62.259413	179.203982	101.295853	53.600566	111.395858	61.585419	157.156180	44.738387	29.780754	29.937113	31.935176	45.712994	45.485315	50.572009	25.900937	286.892077	99.909421	84.354718	85.040960	27.970053	134.508501	177.445248	16.971791	239.267013	91.513014	1.257719	30.021973	3.850761	98.176321	15.474120	44.371726	172.990141	162.592811	99.990439	40.391077	32.443115	27.150305	89.152320	22.634916	3.775187	37.492717	9.112858	191.449654	39.851537	6.425424	94.384757	214.376335	155.357542	17.179812	21.674313	23.940487	4.994909	7.472884	117.905984	27.333582	11.530297	83.931073	3.169517	7.943419	35.456941	89.058429	45.240537	75.678638	21.007178	97.540893	69.063655	123.106087	6.044438	182.005150	54.246672	155.892102	376.890103	12.440613	113.161958	9.078006	 
142.464564	127.214543	10.633477	82.635418	6.845443	40.930312	55.117152	312.649294	41.729071	41.235764	228.368739	23.874758	1.961599	11.712421	76.267516	52.286050	51.563679	53.469775	87.797490	26.758442	5.579379	174.385470	54.109240	168.041730	162.830190	255.158533	208.201502	196.668288	46.011769	71.848243	86.875851	20.206568	16.614096	50.032402	36.588745	6.490614	121.220655	20.834694	138.443281	23.497233	101.699435	182.571232	37.905633	348.125953	7.296363	93.837806	204.968818	57.952634	457.412967	42.048080	82.418319	208.276864	23.639701	6.299803	15.808809	37.847783	56.304945	18.835696	26.556646	75.381837	40.824337	64.328522	56.591333	50.939529	64.327965	2.707065	106.209664	85.789453	2.148528	26.480099	272.930487	79.657062	147.726312	9.798140	174.115069	18.727452	42.964123	119.832237	30.836528	276.327626	34.856156	59.805783	244.410987	29.570569	93.494725	44.884357	128.111118	123.941463	201.182904	272.554525	35.285811	71.297957	38.210081	4.444287	338.668747	33.883436	0.866679	75.934203	9.124014	29.936240	1.281531	58.956485	39.250678	67.968940	169.221332	121.932048	11.910832	77.973955	310.328858	5.490938	62.043384	83.832780	8.545024	41.141625	6.262283	240.178892	54.093808	85.892107	22.198729	14.623578	101.000030	34.250035	24.425735	3.193563	205.746768	5.244692	36.278972	49.339066	7.237790	6.867079	284.022844	17.029733	125.466893	173.999792	216.949070	139.247642	135.247599	73.727686	45.775251	254.408138	23.345653	68.053837	151.329136	22.365044	40.265412	74.268020	87.477386	13.278064	293.070847	20.762276	49.450126	85.916177	8.037836	28.069173	83.934742	4.175278	41.740990	59.534021	129.149817	3.844879	100.838223	66.548175	29.538843	40.496654	103.222785	82.307600	4.618397	41.306462	375.828283	142.929883	106.306427	124.460952	120.319610	43.479706	73.845854	54.712249	42.759233	109.713114	77.136224	6.709299	54.529454	43.899469	10.683969	78.494053	129.520815	20.147344	77.723339	56.831061	198.700945	111.606575	27.956940	106.739129	7.783721	11.784530	105.959604	29.544935	61.086854	2.649278	72.666333	42.210688	55.002110	30.572217	36.220171	563.368173	18.859182	103.067842	31.154913	105.935207	63.438199	142.824162	20.682278	24.278233	240.177997	7.327103	10.878931	22.483145	177.895932	50.303275	34.820467	185.712251	9.096079	49.676944	61.002627	110.283723	45.240654	63.783559	15.612904	89.748889	8.086310	20.815053	201.565165	30.285833	85.551687	63.911818	326.665918	60.289439	63.620144	3.635072	180.941604	67.437511	84.704880	9.015719	2.899348	19.389296	19.490772	181.228434	24.199379	58.598417	4.416507	75.482059	11.158762	43.361392	5.892424	41.223426	32.536682	19.298713	12.689657	 
80.706584	21.352488	24.494532	10.901361	51.715094	10.386284	51.342481	16.488567	83.715052	43.104927	330.485485	22.499691	384.759617	113.283212	231.658269	6.156053	47.494931	76.164728	18.309432	22.124298	111.123019	17.726436	1.034133	84.597955	183.348828	290.786253	15.930753	87.746647	375.445022	5.981823	12.353247	14.669434	432.375325	19.374692	49.190832	41.545058	83.470467	152.557478	38.968470	23.506313	137.640009	117.245051	194.142347	17.076618	193.841877	21.639904	13.099002	62.872429	82.342039	26.903800	104.518662	11.162954	23.230168	38.407072	7.132652	35.978618	133.156821	33.080969	33.835056	46.994788	41.458052	323.699235	22.791964	16.386732	14.498592	25.813549	56.535503	36.199415	159.123348	15.144544	39.787288	64.426936	307.188162	88.196351	335.472477	86.079401	69.903062	84.393734	67.201607	146.162525	6.867590	69.345579	21.031613	17.464630	30.393885	62.779851	45.967538	96.913822	23.061279	231.430088	38.997504	45.685944	195.960609	8.268876	22.802564	59.882499	2.396532	68.157577	9.023307	102.351221	65.918819	133.529153	10.366863	60.283008	53.293550	14.748775	11.180224	243.031954	11.728511	6.710065	68.753348	65.618119	23.095261	135.354360	146.427557	0.485402	131.561582	30.737538	64.156173	4.123611	79.250516	158.262507	14.894825	37.348834	191.746511	500.697773	18.410470	74.864794	25.000690	149.046123	99.172992	43.191816	62.937327	140.938350	137.887286	30.710252	24.337078	190.679109	4.315157	27.020594	200.354612	25.661887	30.529894	11.715980	38.699033	82.553591	9.952269	79.929319	149.764124	10.762369	26.095309	2.888490	112.141146	82.725751	63.957119	123.690618	71.417761	50.936855	80.295813	71.523804	79.978606	93.591772	15.202843	81.708176	2.755685	24.984919	118.760801	93.229526	225.874295	50.644594	37.514132	10.839045	259.751666	127.392917	115.454484	0.438585	12.642281	269.310552	157.889452	58.012872	7.780250	121.765335	16.881882	267.184888	81.897001	42.720978	16.799978	35.950330	22.329689	43.770708	75.149277	265.015579	88.124323	9.882378	146.759871	54.271726	5.050983	10.696075	201.785039	91.432211	13.398265	5.424419	21.503703	30.245888	94.966930	74.776071	55.570122	43.722554	75.246597	9.984014	108.494324	1.032065	88.326893	25.608666	19.307451	184.215431	7.377066	302.587834	99.775292	98.324997	153.636014	123.953635	92.117865	22.270973	212.238268	127.748771	38.394632	184.327594	74.958926	47.727253	116.630927	8.238154	78.576671	174.704001	236.623510	4.758232	67.708034	78.629421	1.058688	9.785950	0.717967	288.232300	1.957674	307.647323	41.619974	72.298681	94.001796	70.159099	239.172407	5.286598	35.535681	44.084005	31.275402	24.361232	107.719515	17.350377	29.128150	 
13.183112	18.636710	139.864688	17.812957	1.730495	37.192710	70.538333	75.966844	6.421809	45.798742	112.929509	77.778287	1.284186	75.908852	79.195497	135.021855	46.405751	24.395672	51.282266	197.839524	31.600005	82.493268	90.935032	12.724881	44.282451	25.307249	19.597859	180.762539	25.082597	40.597764	231.897981	117.993441	108.733337	19.111214	33.898000	30.360371	27.597104	25.928694	16.964819	7.332717	38.532349	103.650202	0.912321	3.221006	26.473192	138.701104	100.268574	81.883150	1.926171	268.033664	127.957857	135.753646	19.522123	13.938655	77.804262	92.279440	47.689162	60.400846	192.741375	68.512804	34.924350	135.514754	66.600849	37.156939	153.885915	14.785786	104.497060	2.631742	75.670321	272.581356	71.652546	17.246171	141.602912	242.429092	5.330461	19.913172	30.779079	46.034523	39.161685	133.316914	155.694015	39.353575	112.601556	11.829113	36.606927	61.118751	174.643733	92.829195	9.626868	118.453031	3.259825	80.825831	58.189580	144.901215	25.478729	60.285160	129.154516	47.035200	11.250031	513.066654	17.208927	119.172807	93.373526	404.066638	13.603642	188.995484	102.289588	8.050032	59.824401	225.898081	5.635630	75.623804	15.044957	115.294930	14.638674	97.192884	235.195059	317.442044	69.230076	111.648128	370.432473	66.349308	9.709482	124.571148	62.496918	135.261126	196.663113	120.633680	158.349942	16.409623	4.174954	66.289544	203.299324	202.447397	5.447162	189.847015	50.768013	18.224099	152.731512	15.025068	68.201091	60.924106	8.654603	40.636770	45.546568	102.331313	45.142195	85.104397	30.149978	3.735016	10.399417	19.278863	74.659206	104.146523	69.608526	55.316822	96.239693	83.315678	7.537136	11.939783	32.421645	11.128258	123.343232	31.002335	76.829082	125.989527	89.956288	3.243959	20.297013	8.633100	84.214120	78.558046	68.733272	59.907723	68.880947	26.433202	81.865384	33.094794	78.079751	104.868558	58.762309	38.614435	138.387833	111.013766	16.447304	165.309703	53.868670	51.140130	79.972370	72.975951	84.958963	86.606780	9.822686	61.889623	80.048300	16.332935	95.875995	124.265468	315.801836	56.784035	136.837972	130.507223	128.686138	114.176425	252.815276	72.026667	44.092006	70.829055	12.291988	117.487258	46.220838	13.689014	96.152013	63.980599	61.871268	64.422004	79.950978	24.335967	29.022395	22.392909	73.433850	93.210512	73.210697	123.394562	142.721136	77.793333	175.820466	41.489879	49.848365	161.637107	125.006426	82.011806	41.597178	37.196011	23.029496	28.772623	85.182976	122.686599	10.160880	1.599663	379.185961	16.879239	47.767811	21.395431	39.748585	7.932956	9.702475	4.848859	8.830487	33.682441	59.192663	34.400387	127.520621	28.886401	30.270583	21.114026	72.606186	 
17.570785	40.468056	136.677210	12.600585	90.031349	1.442114	64.595179	6.682007	93.314724	195.491871	8.109619	61.207488	10.546486	169.144288	82.806349	115.888151	32.236170	17.974521	62.600680	94.662286	95.053545	105.107571	50.175694	80.536224	49.099496	250.112378	38.656723	16.234114	49.421953	21.828011	94.483618	0.479906	1.115577	30.750843	41.295602	88.882259	128.631816	37.312220	166.012338	67.726642	106.996659	17.780801	18.245710	41.218458	12.400299	119.880330	66.408800	18.138799	454.330601	186.123476	122.155316	188.402369	71.890911	67.866952	3.250086	175.109861	1.533693	155.670604	96.124445	189.204957	153.481212	54.820478	43.710015	53.214373	83.284760	187.517286	22.271336	94.769405	214.088171	2.731109	123.779312	290.962170	44.455737	16.389452	74.727740	135.984512	12.153509	43.609179	159.088396	1.193985	61.350284	61.700850	53.503930	960.957305	15.312653	42.234168	31.743292	3.156747	107.674064	79.421231	177.628013	3.056599	9.462886	53.114098	45.574476	51.758441	120.011313	55.131571	112.178200	64.033767	121.310300	52.665275	67.497343	400.838340	94.883451	14.248900	21.249050	65.971546	23.605569	80.672777	19.029483	49.787480	400.526882	260.289264	19.268789	128.768670	24.664038	23.607338	139.481339	237.667213	20.406034	85.298482	1.685981	84.066525	108.229825	12.764954	256.342841	28.263260	80.421427	40.167888	5.531990	229.893437	21.188981	58.067261	134.587736	226.969694	31.113527	50.749956	43.025553	51.639402	329.618406	215.880443	88.241293	78.629886	37.056812	10.242841	131.732404	356.111292	360.521935	23.748198	128.230628	58.795423	315.867705	15.038176	15.321925	147.290155	32.721686	16.872559	109.271978	8.389023	93.902970	185.505576	67.408426	2.820610	113.192506	23.312574	360.111282	319.257173	63.585555	46.390147	27.116593	103.005004	91.797854	39.400490	72.771590	12.567307	8.279594	21.700564	28.993269	66.833207	48.042676	51.148708	107.017402	31.888869	5.019342	73.641792	219.629478	188.471018	28.114304	20.512781	12.411684	84.752731	128.017542	39.559141	65.479679	58.715491	26.316270	136.600845	16.554568	96.228868	230.101349	47.828940	30.253115	124.792444	31.719486	1.063681	9.682103	26.957459	66.067281	163.932099	48.839838	3.156713	52.506733	27.887837	4.228655	144.026211	70.647352	145.692764	23.673805	135.841580	293.782891	45.613262	96.071940	106.368318	100.926702	7.428750	117.046696	25.089990	45.715168	117.452886	72.530261	61.895165	8.117777	16.772973	67.095501	164.966252	2.807610	50.427217	300.964408	23.835573	158.418968	101.833915	61.168917	39.193004	166.972500	2.085298	18.826254	8.053739	260.127863	227.532931	144.619373	54.748560	17.418040	57.936178	11.742047	8.209089	268.591891	 
40.380366	38.273337	21.455585	5.935299	59.398454	80.838991	24.203418	60.540723	306.146340	42.146788	15.457207	22.006761	37.711506	123.982850	130.178792	12.352873	80.764993	50.358661	136.225125	54.720697	479.315526	7.823203	119.040758	338.835387	27.064506	37.154703	107.925953	17.524201	75.137988	16.167398	197.566887	74.215000	62.596654	54.388418	120.045466	12.453700	35.402243	181.842143	50.553180	20.420082	7.244576	0.539813	5.371511	54.627155	46.822332	11.725907	10.273108	83.540071	32.296162	8.372172	33.788660	125.553313	256.827139	34.557081	3.846244	3.889305	3.067799	131.295293	71.759937	50.872684	276.713388	4.346432	29.848020	22.545589	121.954368	121.975970	35.864889	15.751583	4.461577	104.456210	13.445561	49.737578	49.154800	113.618518	55.264650	110.661584	134.717553	56.550173	443.694525	7.119576	281.881822	137.862382	282.710425	63.597329	81.194600	99.294212	26.006449	37.740375	131.723922	70.267587	8.964119	7.926759	9.536898	85.819324	217.512241	221.781973	29.511127	78.277463	11.268404	99.308569	29.083983	165.275239	33.049627	72.255249	71.677285	335.338519	319.853943	21.133340	49.357108	2.623809	55.627981	13.653373	169.193323	40.170021	231.968329	14.229091	79.006199	77.554529	81.665882	53.337226	9.782410	66.258877	21.900471	14.186322	29.410322	62.549278	10.260807	57.312645	205.352358	9.465412	184.606166	23.689675	70.965241	58.073487	179.435351	105.789348	48.233327	13.525895	121.566316	317.704724	29.378567	21.676756	154.048048	68.891446	44.612670	33.929890	34.788993	11.818445	60.371851	41.052039	59.063426	68.472881	94.821337	27.531391	87.032839	35.942517	117.100092	53.863130	24.903576	16.002427	35.906507	82.548943	71.332697	51.898941	26.081720	2.467823	75.656394	136.575685	24.660215	37.635038	18.360729	101.157237	102.562128	48.804993	12.891434	41.316254	10.243525	2.603928	250.198790	91.038740	207.201437	110.434710	4.355734	3.807617	5.549024	7.463263	174.336686	225.257307	53.616365	50.656072	96.465002	105.743633	7.931567	109.323560	128.451398	164.979982	48.594107	185.235658	4.594562	75.655743	53.700737	39.420979	338.322032	24.343294	81.520355	106.328492	109.857597	144.991641	35.629031	64.322341	61.036578	65.059269	9.462767	20.930451	170.182769	58.376630	26.544318	59.426039	51.242594	41.033446	39.439155	19.673209	2.807654	20.226746	25.092952	125.689834	162.223750	1.505253	39.356522	38.917837	90.298558	21.582796	78.194413	84.100149	3.731821	29.864095	67.691244	66.685175	68.677069	83.589451	2.171274	38.738147	5.549378	16.267020	4.022941	30.865317	72.382934	54.322131	47.520040	64.994796	2.322115	22.313793	9.296493	261.873903	44.798153	103.555162	28.116350	 
37.979962	9.922796	6.472775	116.498194	52.240158	197.326713	63.498650	5.334400	343.024045	64.787514	14.471910	390.796043	74.851924	455.489475	52.433496	22.968178	11.650300	279.282351	78.848163	117.491384	82.733615	152.253585	91.708697	21.832244	69.232686	49.092319	101.872629	24.424590	33.414591	35.875423	17.625287	82.822261	7.167716	144.715646	56.488083	17.229308	59.928018	198.079461	0.303907	35.924378	120.560630	193.717629	0.972202	50.985635	323.261107	43.732761	67.393381	73.256739	32.974796	12.216540	7.113941	19.598153	173.288240	175.893063	317.185696	68.128755	25.045272	48.862301	4.836051	4.711478	9.316061	194.439439	84.339899	17.579171	15.973192	37.069083	189.032765	50.413453	48.175665	29.016519	10.730940	206.419252	3.811972	94.607751	21.132255	2.155848	17.104988	131.981946	173.912607	32.297226	107.033351	140.230158	46.019597	155.325852	38.200912	34.817586	8.088583	100.246514	80.392812	43.038653	18.184353	47.505117	102.918262	166.475477	55.208847	131.571823	3.728466	47.042810	196.347986	10.729392	212.385508	14.032510	194.651336	67.587286	54.905184	3.765365	100.402699	79.534533	190.018791	11.654415	46.851603	1.644777	153.206619	75.375526	57.587280	76.980085	22.630736	70.476029	85.786175	311.995951	133.163627	34.593796	189.027560	137.082055	38.244302	196.939221	28.343351	38.374475	154.171552	23.504480	135.334883	60.434384	103.781547	32.996680	121.746934	243.043461	96.421174	211.524844	285.480107	108.551727	32.895027	169.876922	74.017534	135.387736	42.680822	18.671836	110.724933	13.405902	8.212834	179.902038	2.983703	36.414823	86.509214	18.386187	117.822343	192.951528	305.167992	38.560572	8.177323	154.466513	71.492028	12.745917	224.045969	32.338703	4.859988	29.534101	44.861136	33.550735	72.016101	134.610026	197.146202	77.416988	40.651966	3.334125	66.267856	143.168476	93.339750	92.644481	179.773130	21.461436	284.834470	5.574311	20.880234	14.653738	16.374344	12.885666	6.021641	94.571661	21.894774	513.694570	32.474056	336.266831	106.707108	257.289324	20.300590	32.766299	46.945029	15.248347	8.260410	43.160495	47.971082	196.468227	35.907885	9.657371	6.082953	6.965253	32.623352	111.432944	169.268787	92.031751	26.396264	140.084484	85.042951	95.412067	76.929438	8.603013	153.089810	44.172085	66.704965	34.076162	9.128839	4.322195	102.694278	148.100615	104.342629	240.796758	33.756617	36.230967	88.035410	32.283109	93.157523	101.816853	361.970152	10.467944	369.153524	132.516313	45.089098	120.821910	41.872591	0.889181	85.216439	109.254513	68.600922	2.902802	59.157641	100.178893	9.945279	19.543930	84.560565	176.475939	122.386393	24.916961	72.308254	7.095098	11.344063	4.620850	11.504977	 
42.913607	92.008554	12.015251	1.101788	77.811896	73.862606	95.210256	82.312235	10.250066	59.713868	51.941924	65.638415	16.425586	52.540371	12.775697	81.023326	175.720797	297.638250	108.394238	134.430731	179.054803	90.322558	216.559953	131.154786	399.910839	19.827069	0.552658	237.256810	8.810548	104.098436	147.999259	16.848525	1.657209	3.204233	124.062295	43.405964	71.570639	51.761936	12.999466	73.437897	604.839123	57.776643	226.586467	8.204090	6.361800	45.402823	94.717401	81.143400	4.379785	175.645226	9.243172	150.243485	130.578912	145.207810	31.163634	8.006406	144.741106	185.965779	38.630877	12.877083	167.489743	1.105085	118.484917	164.496547	62.000232	82.951212	35.351078	12.773702	4.736054	108.737292	33.519831	41.706791	266.086300	30.652192	71.721101	95.684238	56.363892	20.446682	258.375687	21.461181	142.576473	41.564396	12.517436	124.377384	49.205589	65.437395	5.966022	1.846470	58.302918	36.393172	92.454086	75.075020	70.871041	200.938177	22.234632	126.185768	44.524221	85.930030	45.073033	31.416780	189.509958	37.168096	215.941967	204.015617	60.145329	57.949985	63.998969	26.048277	36.034266	76.015973	51.992505	72.269311	145.807473	41.969134	18.609456	109.447618	22.697543	216.353059	40.945587	8.799228	45.313196	63.011771	37.440203	56.756709	11.322766	115.797851	114.076443	9.041531	68.536517	36.723720	217.144979	2.547526	123.519868	47.710970	68.106872	3.049849	4.907459	107.680842	59.889940	2.080844	116.972802	27.052693	222.713384	27.280454	33.148061	50.516229	164.137953	58.468921	393.306079	27.562999	104.382830	124.652701	51.283572	7.265240	31.491594	48.923562	35.656364	37.814624	23.621454	45.655385	83.149925	76.702030	82.224378	429.895197	231.224853	175.412859	131.331987	81.288747	47.593371	92.955772	24.220547	57.322057	20.117118	59.783435	105.839084	105.940641	167.049231	82.272756	68.819861	66.847433	56.872408	82.403704	14.145612	89.693779	0.959843	88.857029	1.308260	67.811418	40.855246	61.220844	94.524431	4.933860	28.216189	83.117057	20.227787	234.932924	51.796542	137.751304	65.616537	1.844272	78.549359	34.765931	119.904736	86.238969	22.065373	42.196992	29.512146	56.635233	71.243150	179.148407	112.520088	184.533465	9.033533	33.909110	10.350264	14.413056	131.722812	107.720350	130.657360	38.031540	54.344318	74.523934	52.326536	3.647186	205.799247	209.958762	28.467296	155.197175	133.183563	21.192223	28.505574	12.465051	52.266592	25.471764	58.342310	96.505063	383.848189	51.570591	87.361381	71.041679	174.565480	72.618860	85.469988	220.534252	37.390747	67.457559	12.549451	18.304463	38.197387	20.180390	65.710392	98.929448	99.560251	61.959378	124.547319	76.479636	229.538699	 
196.433320	146.221490	107.894376	94.356463	276.560951	27.498223	6.181929	62.007204	11.736260	18.941963	105.398570	35.351012	25.244105	166.702192	232.014759	106.376277	32.088131	55.147777	257.684057	169.811861	28.785299	16.356048	83.508967	61.138037	3.457934	207.729903	39.165716	111.482491	155.304980	29.082930	23.276411	289.441276	23.988571	87.252748	30.342348	70.233224	78.428101	65.818968	157.182376	0.684350	136.238706	12.457775	134.312105	94.343372	53.456406	194.731528	112.718797	43.884821	334.180715	217.377331	16.272290	0.858491	61.272343	10.992366	164.067487	68.867774	83.627587	116.203154	99.905029	6.466192	115.623185	82.801926	16.338022	4.720850	9.523081	11.874674	175.677071	101.442946	30.533740	85.701476	6.706796	51.654141	481.179221	142.102289	5.961718	36.132221	225.598049	20.082559	0.845621	14.651890	13.960708	381.002616	87.752889	24.618852	1.519913	20.637849	0.638414	47.635518	163.458073	203.561292	90.762791	321.898083	148.090292	100.890348	1.738782	105.714852	116.361588	43.175596	38.461955	35.444530	140.865229	167.600087	37.588927	39.808775	46.138911	66.362486	63.520317	26.812666	110.699705	46.664994	15.490521	15.146080	31.435357	100.854081	20.795145	5.411690	53.040522	29.828872	48.161950	33.969161	48.846159	33.733830	2.127042	61.547371	60.506641	97.722264	184.688622	49.305493	245.529090	18.378856	68.955642	18.553692	209.311106	65.949659	319.163519	19.999567	58.866738	60.344751	85.228846	192.724625	131.359226	21.207496	29.556039	6.069013	83.306293	117.142840	92.828486	67.044833	18.367075	372.595260	114.765906	93.044441	43.010113	131.052667	162.774436	86.769803	165.343314	102.722519	20.652672	4.816760	197.672262	15.367700	112.439648	254.006016	14.255416	110.891692	43.999223	66.718584	57.995577	248.072201	73.127732	95.315546	36.022496	81.287918	65.714682	5.938218	53.116350	108.932315	7.981294	8.564483	28.040192	41.153037	363.646087	73.924528	127.261139	70.076429	73.233924	60.569078	178.661968	7.802816	9.200333	139.909822	1.133291	135.424215	120.973285	231.066283	80.872334	47.582497	40.621238	79.260552	5.445051	39.404541	56.148753	129.289864	15.174446	8.991717	5.832211	176.081656	5.867276	19.394303	188.815667	56.301889	21.019983	26.631658	78.292289	42.195653	156.501218	116.235650	94.552251	181.506405	92.671458	31.550721	20.623791	16.628239	73.288334	70.840305	82.287187	39.338658	72.380303	86.932422	191.867011	50.658215	76.929679	4.897009	2.347123	282.922191	13.016212	177.945003	136.616248	16.349492	412.352602	25.410681	475.194384	340.340505	36.264912	55.415573	72.220170	356.657398	30.304813	30.431501	83.092801	213.833055	47.321221	56.599628	62.122726	47.546261	31.848301	 
