128
0.000000	70.476544	91.229176	74.681458	18.461975	124.386383	53.886587	2.747123	97.334287	15.887026	144.663073	45.341224	81.187000	7.894708	22.213959	56.239400	1.247133	61.076238	21.810171	9.828872	28.086424	78.946294	86.931012	63.052848	24.107882	47.831917	17.422032	43.025959	111.502051	179.072026	25.428892	69.061912	269.592336	55.186992	1.955198	23.567995	13.933199	123.133277	283.195456	135.387275	25.330831	2.819554	150.049246	3.318154	8.785675	17.437079	3.365563	32.307921	66.541388	13.129358	133.550600	47.463002	9.248867	9.857974	81.122448	2.650341	12.476523	14.508295	94.985698	6.180137	0.712083	8.327351	32.678690	46.756422	116.199351	82.371826	26.268456	30.757325	24.985613	46.205088	254.449783	11.013174	114.066231	25.224047	47.310534	30.684989	16.610717	47.935204	15.740725	51.083281	34.214161	31.817668	11.198342	77.388824	64.616486	16.811500	52.450170	43.091421	43.606110	30.900279	25.985626	36.899217	52.829793	65.156451	31.871061	28.934896	8.221104	76.273623	66.950807	17.408665	4.127143	8.119386	40.248944	53.797348	3.594506	71.063916	31.046643	78.956466	16.146487	2.467934	71.661664	9.147837	31.148841	74.513537	86.992153	66.237556	36.841920	252.662790	32.523757	83.305876	87.615853	36.266602	16.434277	59.428963	8.078013	13.156035	64.617214	216.736395	12.575195	 
46.465883	7.074073	54.378562	17.932974	3.642842	47.373832	224.072611	100.270673	121.579595	8.803039	19.291701	115.417660	84.565943	17.556768	35.052216	40.623658	46.654636	11.609421	118.556138	82.892995	25.487291	6.876897	63.133505	27.020356	57.507302	6.541524	0.764167	38.787709	81.851022	105.749958	53.300003	203.897989	240.579073	114.640600	49.473384	17.630915	90.233051	0.414044	9.912510	91.773625	0.888545	18.082207	61.698821	39.666923	2.087614	104.688836	8.818013	3.204689	8.579569	65.890908	54.102495	115.647318	18.835116	52.758864	12.841655	7.385129	49.559180	11.947154	51.905168	61.619058	57.988459	4.006888	165.849926	44.127080	217.947631	73.224273	43.563612	1.390113	52.283950	12.657317	129.076164	24.815136	3.311311	49.456011	147.843960	28.437983	101.543821	63.869107	0.273614	3.881090	76.634328	26.861041	14.354363	4.207510	107.108145	31.681043	80.725700	60.291540	102.658026	147.612202	50.705889	1.875799	236.980831	4.577715	13.298595	143.273504	5.526876	86.881185	4.778095	45.717327	1.169887	8.976665	6.717180	56.187468	69.741592	8.749685	6.207933	63.996785	91.733676	45.114651	39.421831	86.207002	207.454210	61.657878	22.957063	7.680643	76.927880	66.853326	103.411716	38.349129	22.152008	140.493640	302.895236	97.128815	3.593414	12.032141	78.208093	22.741558	1.840208	 
36.806869	73.621073	10.515597	8.950411	12.746534	32.603256	37.190177	87.265450	57.675606	48.539373	22.581693	30.241473	123.117303	37.075600	4.298182	43.927308	8.270754	17.995097	18.365926	42.238093	0.372684	163.801096	1.303976	55.929242	30.890614	142.513035	55.773626	303.975787	247.102476	146.174994	97.599120	125.575602	17.317722	61.077127	14.250252	143.693640	158.959508	15.017823	191.387784	150.751974	62.618882	12.229733	0.546426	35.663497	2.513099	120.913501	200.891150	22.366522	27.253192	297.682828	105.478296	0.695725	1.741659	124.367583	73.593074	1.849313	15.025341	44.077265	52.649255	64.778320	10.613560	52.111787	46.627862	47.053895	347.854374	55.887826	133.310944	54.619016	73.046410	24.414756	96.922762	30.074301	219.233951	8.800553	85.418621	20.220354	97.554033	10.514581	19.506648	22.603227	32.273465	24.947804	90.606433	14.059512	16.660484	3.759553	2.745461	5.317717	8.922918	120.304173	28.386559	55.123187	179.330956	116.501355	126.802681	0.414806	104.652716	90.816927	89.092771	29.458300	30.237418	3.895402	152.571150	38.524659	52.391185	284.653081	51.052040	75.872080	94.069197	15.293449	14.100753	50.565734	49.719713	110.310095	23.886348	27.136302	261.468138	140.651303	0.143977	117.805505	58.530923	6.823962	66.732771	86.270164	2.055389	10.923553	16.695566	16.494586	33.918010	 
87.575873	27.809720	145.729916	6.442654	8.595164	37.685141	57.208356	48.264155	2.555365	148.199373	27.803177	7.343782	32.536229	20.244788	13.785103	124.473464	15.359922	7.037062	76.531076	30.152114	148.532699	42.238491	9.773613	202.446260	32.080739	79.749870	31.864988	7.783693	56.187875	112.592416	56.812108	27.902053	37.627794	23.386290	57.173080	20.168733	30.824989	117.966286	33.203522	80.305091	3.237470	20.097081	66.083353	51.213695	14.016594	65.492816	61.575766	42.358349	7.484385	14.426180	33.855836	17.071297	50.337130	105.591613	24.740612	13.258299	86.454676	61.328239	10.751346	10.090581	13.363111	72.790624	5.134597	16.313111	68.012255	112.955774	6.532223	60.456989	42.497981	33.836161	40.331346	16.594841	99.239182	3.176125	33.607420	35.021655	145.909036	82.502269	39.975416	92.935514	65.974845	72.599898	21.757850	13.141344	6.370311	42.434168	5.431891	53.736930	28.257855	79.741877	55.564011	257.867196	16.310574	2.520213	14.772755	11.494025	117.304243	61.392082	13.437155	89.842353	75.111913	54.766011	29.989171	26.285443	140.706878	15.702063	33.465078	43.707811	31.667255	13.508150	82.227148	96.463211	61.841499	60.533360	83.545158	91.456110	94.909048	52.584854	23.926152	12.588969	11.294321	61.833514	144.722568	6.173272	12.194837	67.903616	260.451673	21.457300	26.646214	 
9.484122	119.137411	30.333343	93.493952	17.922686	52.717887	5.870350	21.939290	2.129725	25.173702	50.037705	79.089257	30.595693	30.358764	11.357922	1.022475	2.428199	41.347231	12.767246	5.512310	9.483222	43.289250	155.461616	31.125011	54.549100	33.739941	58.576410	13.161924	25.231329	12.333275	90.368846	157.454467	27.205600	32.664467	13.059571	10.573928	9.258668	43.358297	74.271366	97.192945	54.837174	101.673455	167.508811	9.888726	64.757069	38.088475	44.404779	30.851133	49.069685	90.139186	46.173279	19.192335	5.864873	76.905385	12.083028	21.985737	86.789338	25.574572	56.204778	47.151486	55.822731	38.171614	4.474857	54.210169	191.442342	19.303036	13.187715	33.543252	3.145484	8.501399	52.979701	13.978804	33.200328	94.252716	107.443213	82.490597	25.189251	30.009021	38.169743	21.404334	20.182835	0.214728	26.839679	4.059166	8.338109	12.061710	33.310961	23.124970	49.802196	229.675988	156.093416	65.361132	184.830965	72.506784	12.200526	8.120333	35.217548	35.478983	57.119907	17.074328	81.416288	18.291670	5.496622	70.912890	38.587950	96.197769	11.464070	32.327197	13.159632	18.352911	68.552590	87.810975	14.000468	203.678354	136.086305	32.660245	71.670827	5.880457	5.012488	37.887109	1.035108	328.098291	20.091205	235.624633	17.164098	12.788345	3.329792	5.443970	4.766409	 
1.975217	57.059090	116.323354	48.359355	5.962656	3.978944	21.673979	11.184587	12.727465	110.233396	33.272096	28.099007	149.255813	28.047920	15.261420	102.227010	5.649703	8.281881	30.367504	63.257214	18.427891	264.853257	9.219548	148.393873	210.445927	13.443974	31.876943	17.207562	12.973467	94.699089	1.561581	23.142472	27.270103	15.611879	4.669283	44.259302	48.506444	27.310364	39.812474	55.790622	21.905437	72.994275	42.552433	24.828114	3.965272	2.706421	22.551494	14.960161	81.271335	87.371289	10.106673	41.746187	68.800193	47.447850	69.577760	58.354340	30.500083	75.430221	77.673392	39.463170	21.067038	53.908451	16.432204	54.913828	107.704659	36.934113	26.077297	22.398164	65.641633	97.785776	110.240857	23.964805	71.784323	68.924435	31.904325	48.248519	38.314699	9.261470	27.931915	29.179512	25.965985	36.119270	72.593685	4.365535	14.426274	27.143326	22.388293	33.427644	11.274911	27.708589	5.259906	35.688583	0.397582	50.960469	72.112722	50.368211	26.386414	54.957344	43.024365	22.244688	0.554939	69.970010	20.837602	4.638432	22.120790	7.592287	41.173268	2.959400	13.072478	100.266906	1.458505	190.275394	90.206952	31.208404	9.564224	4.453418	15.860219	57.653040	63.594764	19.671541	525.827935	36.123471	110.781021	33.930732	14.158732	11.635764	48.805109	78.636759	3.417761	 
32.582623	22.693018	31.111058	4.954250	7.505103	24.792083	26.441199	9.324293	12.049110	10.027406	64.081656	46.598954	23.229226	263.452056	111.720641	0.287043	14.094643	102.750977	77.442577	61.694902	122.979842	87.088857	15.444526	91.435693	30.698256	112.489017	36.964030	160.466589	25.381082	14.263589	175.479917	1.585756	11.094742	10.457436	49.348110	4.363746	16.041903	101.772885	188.413696	5.763321	21.328969	13.817627	29.331560	59.874835	8.732590	19.556373	25.486141	21.116729	31.491716	58.959676	166.284583	0.471890	41.497435	59.496258	8.493328	11.344849	30.605360	10.748538	16.532755	134.797525	7.281696	25.192144	118.755314	29.479772	24.169059	4.911723	4.460443	98.403806	18.531564	5.777714	45.915467	347.765182	8.811396	15.209156	7.245315	106.889906	179.522873	11.387927	25.264690	4.748474	49.261273	29.077748	32.685443	18.662509	50.355602	134.399855	160.489146	49.936035	47.071977	39.647113	45.749023	58.890736	22.758846	123.732027	70.064941	134.927753	78.424891	77.277544	148.331343	177.734905	5.037942	29.075356	3.087435	8.073137	0.777860	189.692863	46.958040	6.575672	158.818654	7.392020	87.171343	176.866105	33.811470	14.443061	37.499099	106.666551	61.936416	2.243119	3.232501	67.959066	2.911662	101.107027	14.416068	101.766130	25.750482	19.435427	14.095148	4.092839	17.057074	 
65.907903	4.766848	82.119555	14.787755	42.829665	10.750434	30.451459	5.474541	26.564908	153.378242	1.434095	107.418025	52.518482	15.575641	5.314745	43.955676	89.240101	24.575262	73.471536	136.033271	349.475818	20.317378	1.750330	43.904714	22.404066	21.353725	16.065873	71.208989	4.184340	11.401330	82.428512	15.424843	95.637543	110.683464	38.860653	38.007317	3.544804	39.828924	62.456883	27.821349	99.587809	103.510399	7.641794	84.438999	11.132723	100.506170	35.330784	25.667046	3.734644	37.530384	81.833449	38.518138	75.282059	70.379399	78.313255	2.770152	39.309527	2.100937	9.278023	28.052717	43.387686	95.076663	95.971389	1.662648	45.458580	81.442284	104.854163	73.814878	101.498929	0.944773	97.389557	24.804609	10.925581	20.683986	30.320872	7.394911	55.501187	68.122889	19.793334	58.513464	40.810935	83.939350	12.004982	42.665504	94.591615	21.415427	35.540488	48.801889	15.446149	57.286830	88.512114	29.190039	0.455353	32.151997	20.793405	168.676736	76.371736	29.475953	49.575543	2.481669	21.458545	159.226429	61.039925	71.217734	11.730187	74.250174	4.116008	1.662768	7.589583	41.716615	2.845934	28.419293	70.331235	13.604226	59.628963	50.259540	3.327318	11.545111	5.639947	23.346778	20.049269	22.551790	80.521112	26.974609	184.608341	20.376143	104.182234	33.835986	29.465429	 
49.601038	136.226462	71.835142	10.682964	15.311022	32.119611	24.575600	19.329895	8.710782	62.711072	92.018088	172.174808	43.662457	39.265604	25.267843	0.174514	0.728847	13.529110	37.640056	148.483782	13.031067	36.593018	96.729348	152.451334	32.324195	1.152718	64.957509	6.949609	32.184915	33.127272	75.446311	56.661755	93.350069	6.585235	13.740622	101.066752	118.546391	37.104548	42.101820	38.214177	3.464594	41.011173	3.930388	120.660943	42.469230	18.596510	9.670089	30.598934	58.176361	15.229965	30.779978	83.349736	9.276382	50.523310	141.934558	8.081630	55.899382	43.833680	58.586962	11.609751	193.316222	49.625389	99.205055	12.542685	90.562449	169.132857	104.212421	64.693824	37.047780	100.314130	40.248513	96.249827	18.744259	7.694890	8.665906	121.991592	39.994342	14.343084	6.039960	11.992208	53.488189	96.592526	1.325518	10.739923	55.713014	86.915822	24.966087	1.322065	12.024893	59.108577	117.918543	24.152605	73.831933	5.794364	26.151356	42.582156	6.250344	12.185114	71.235139	2.091252	25.083436	199.634661	22.013656	128.270590	43.919205	19.565032	27.723713	70.022089	119.548774	7.248888	19.114682	82.037762	21.811481	22.408349	108.185315	6.986594	60.997782	62.845326	51.499453	73.790775	61.834317	15.752537	186.776165	177.519371	114.849693	36.337553	10.396553	7.091962	16.192750	 
40.435629	48.052588	24.064493	26.002745	103.588764	105.711833	168.116805	100.836237	38.536043	4.811627	72.610401	20.672809	144.076516	61.565773	104.333400	21.617611	51.405950	56.459320	24.184667	1.993225	21.903159	159.737296	90.504883	55.802714	35.912380	63.075653	72.547781	70.910353	13.787058	68.606349	29.709124	48.660524	161.035139	98.058027	10.872380	124.583491	54.262560	49.979528	215.838605	4.210020	4.808155	23.968155	89.002496	15.117686	4.393399	21.156739	3.262520	10.002532	65.814583	34.497513	54.362350	29.317135	46.054555	89.245562	16.601635	45.758182	46.942977	31.890158	58.513636	62.782125	20.136108	144.577246	67.390830	97.575500	20.908699	7.847928	2.831372	32.606388	23.096243	83.520876	104.025406	50.321290	101.302480	41.989077	0.303185	167.519696	128.490537	147.191049	20.482925	74.888671	158.270363	48.923657	67.582312	0.241871	133.278317	38.342372	111.412088	56.636316	44.086811	63.469900	0.430464	151.392896	13.847852	101.093421	51.456317	99.538136	58.779108	78.564395	28.135481	19.422204	158.438859	30.503379	57.161773	21.513749	158.621760	6.466045	0.756279	93.657194	56.594149	9.369661	38.965349	76.615073	49.268161	64.314447	51.260664	60.414453	20.979826	31.168727	11.520073	21.295943	62.041954	188.463097	15.092580	11.236261	36.923041	70.695539	51.295359	146.736654	13.474001	 
38.485494	10.946556	25.668983	65.889246	22.656954	213.910313	81.032670	9.546930	56.364132	19.073581	33.811664	72.294993	195.320728	46.846316	12.431439	130.950906	3.197685	11.522934	5.148412	16.788106	5.244873	56.202999	132.758880	2.545737	82.846912	37.729836	6.147060	0.762490	77.845391	27.960135	20.203050	51.256753	94.672970	92.302265	4.693622	39.714779	197.937513	25.067851	38.093594	73.122403	16.358649	170.637468	52.630383	190.154301	3.564094	123.754151	96.908542	40.826626	82.840171	6.595681	53.188579	86.606072	77.886063	16.585903	37.191666	1.192394	29.455611	4.090736	3.655495	43.908997	78.754706	18.599769	1.674398	3.884577	19.664196	22.447064	2.706248	48.814577	109.544759	96.891407	35.882023	8.447987	178.591872	17.781247	8.118687	44.820488	15.617193	135.969778	180.759363	82.215234	23.432255	61.844107	18.679475	52.262341	17.595889	27.807403	47.764853	20.905979	22.652337	86.147651	78.150093	28.601711	0.840340	25.550611	7.784490	27.422399	56.216211	9.467987	274.388875	59.795852	69.833439	39.571961	27.969846	126.778667	125.723691	17.999470	14.421643	16.374651	248.164847	25.497686	32.261961	8.835070	8.785747	17.369041	110.820581	0.297995	45.777504	12.343457	19.542724	1.576124	107.310267	28.966457	71.234680	10.384190	68.339430	15.046123	99.447497	42.933733	58.574418	 
16.288431	19.180213	15.717826	54.998915	65.409232	6.243593	21.777056	47.221047	26.993253	40.873032	57.668952	2.244511	71.200350	170.863590	44.031352	19.739373	8.639863	10.804376	17.771004	4.753253	42.231227	45.797555	133.062636	2.919485	5.529747	44.685993	20.536036	35.981423	80.048787	5.425497	65.444961	124.384669	39.495278	100.482816	52.340668	154.816434	2.202441	6.147685	23.043337	67.682233	41.696253	16.106101	28.191419	13.687008	79.728265	13.382176	17.504507	14.619641	12.437970	32.332339	98.891808	0.213493	18.588904	132.971797	45.557037	61.105825	78.339292	114.347365	24.937192	109.592416	4.354907	120.977452	8.672555	105.117721	22.928687	17.969553	89.466625	36.312028	135.132408	18.524556	54.040909	59.996124	44.783472	137.318289	34.656755	67.664295	86.777962	57.932255	45.735443	107.520305	9.440345	40.432997	3.006103	49.997021	18.148447	34.803915	34.740311	64.740426	81.480860	19.408744	42.048141	43.251681	94.325757	17.696607	67.912943	9.008318	130.824407	113.924888	13.025598	19.036395	7.076108	54.047114	12.837906	42.833221	14.481871	5.764127	9.394899	116.850090	1.520742	56.089476	13.147842	26.274357	207.279002	44.224744	67.381781	54.720308	2.518062	106.235155	22.121257	23.160332	14.841339	118.350733	260.734159	92.160522	53.185420	94.379110	4.954533	124.056114	160.974767	 
12.245164	89.337202	90.781302	60.458872	4.893486	7.053109	46.143106	39.936417	5.194842	18.290688	101.398831	32.828186	3.295852	38.619915	23.857763	13.250575	9.316033	64.424267	40.408264	78.128386	19.472858	16.944217	7.258043	36.280479	27.271694	44.936789	15.972061	84.308758	4.340421	161.448761	84.211114	84.657345	62.951851	41.704710	3.070504	6.437450	5.465212	66.987565	145.490422	68.619450	58.102819	51.618292	57.722044	18.654275	2.335329	91.959449	79.763663	81.089486	4.394756	111.080776	15.913280	19.696896	138.788565	127.543075	279.468091	326.967084	226.499008	59.489090	114.950194	167.654973	109.512024	23.268724	14.568221	12.052692	17.718983	176.465115	5.725660	194.263253	93.845498	44.097758	4.569191	60.651566	51.887520	66.903752	6.887788	37.166198	87.918661	118.092922	214.742012	22.620319	57.282816	4.159827	144.444735	20.839437	36.852968	67.336076	38.653175	50.508605	59.810948	123.564622	190.457237	116.060614	37.273331	22.734996	3.823754	106.252447	17.777626	63.973995	213.724535	15.186998	35.983298	145.752424	7.642107	32.305187	3.519715	30.146281	34.853633	36.632136	112.222040	43.053819	96.557603	18.214397	21.067390	3.192173	14.352466	104.828994	63.735733	87.749641	72.514338	45.481571	218.213319	15.385547	37.333150	53.661801	8.027046	20.744277	12.391031	37.258410	1.419918	 
104.432448	19.866619	21.852631	445.473758	75.038869	30.788497	4.931512	65.374890	22.461712	21.576510	37.724927	52.406718	26.728727	3.248615	41.734176	0.981634	12.301620	58.508822	64.558931	53.016077	119.794788	37.867981	54.318169	24.324836	154.073828	20.411603	27.133070	24.940459	25.836392	12.049382	116.188290	16.085869	18.134591	20.759209	1.772790	155.114867	5.526861	71.712489	12.319694	5.888152	50.253771	76.772119	24.941678	168.241054	49.483074	1.364902	37.357613	29.701152	9.461290	232.392031	58.586534	36.892361	98.057284	19.697324	46.967310	49.750373	93.259751	36.386631	63.915587	7.725179	91.762132	7.502947	200.336266	41.694204	2.961579	158.615539	22.137168	97.929790	14.000867	15.680281	216.301098	85.128426	35.186205	121.289457	4.874895	105.563853	80.424101	149.673587	23.199869	2.741535	48.058357	1.594324	36.422074	116.712906	74.166728	3.939518	8.026878	40.174815	18.080419	1.227656	41.732487	4.025134	2.267342	53.791754	19.036844	89.577582	165.380608	67.310324	32.373025	15.134896	6.094955	18.822467	94.081472	27.993075	95.635056	22.026311	97.120676	67.141494	5.376669	92.390562	24.069625	13.100303	8.817852	56.755847	15.211749	19.945342	38.114934	4.043891	52.429629	28.548183	8.395322	56.603668	208.117563	49.652040	9.605319	3.323374	73.655323	161.649014	159.619933	 
83.578158	1.714225	29.042941	45.279442	1.404581	30.734800	90.997296	68.098249	20.376754	59.329885	23.600407	11.451144	2.948877	59.367471	12.670682	65.128467	4.710029	27.517655	151.922660	4.545267	16.477581	52.540067	93.123236	16.119524	56.147478	117.613008	4.179559	17.088345	9.083715	102.730206	17.374170	38.207671	8.003700	18.259301	86.965756	50.024948	143.145983	61.708660	20.568130	4.876269	277.247885	5.809255	94.233646	1.848911	31.821288	10.300844	14.167659	40.408399	14.980588	82.703686	37.345364	91.479502	99.348824	11.528500	63.912133	55.900123	32.844809	103.039180	247.226712	51.916459	14.377061	94.543334	70.961563	9.081971	2.541634	66.305395	31.702581	43.684522	25.561283	32.281548	15.416805	193.445181	17.023055	20.505880	218.089978	120.763408	131.576005	15.237932	109.277456	3.733349	12.457229	17.045891	62.072906	41.687836	190.884779	11.470008	14.132734	78.537683	225.579310	37.033053	128.966785	4.722547	21.118321	30.877815	176.004216	19.699522	62.152028	0.214216	45.154721	115.780527	2.136353	15.402495	48.027754	0.760388	164.789002	59.951112	102.410555	0.157623	11.477058	2.488733	104.251481	42.444757	113.154998	0.479234	77.433020	119.320371	61.774471	21.434330	20.280013	39.526860	33.674517	25.503395	48.820418	188.885563	26.194587	75.413251	43.261325	35.324487	64.357994	 
4.525557	28.296497	106.391054	37.069223	72.873354	57.744288	261.822304	102.516029	7.471564	16.951229	87.263483	51.954754	20.908931	68.755015	258.348584	0.674131	80.218205	167.698871	22.285326	25.205357	7.812287	100.037735	13.389885	68.822225	111.878674	60.379793	1.446476	53.402911	12.179232	41.505313	54.890162	99.640608	4.142322	34.278313	12.345750	95.864328	160.583492	38.928890	244.896109	135.405942	35.687300	3.585466	2.484505	140.259643	58.436488	22.373108	8.005898	63.866636	35.333143	22.199372	25.518898	15.541755	42.707294	84.949630	6.838410	51.847721	34.182747	9.724061	46.243908	66.520861	9.602754	182.270729	13.573448	15.664697	4.213855	56.723739	91.612731	21.056404	7.053768	54.045858	45.517955	128.248082	9.603233	189.981415	85.301154	98.382912	111.259796	64.444899	345.429929	65.235645	4.862913	73.143983	24.467690	27.711619	66.669312	12.271463	142.690565	10.321943	49.600193	3.516712	21.643524	79.260531	183.225669	29.408110	4.571581	33.331289	172.417092	55.077537	6.032874	4.960452	56.687637	53.239306	146.866015	87.588172	35.133890	18.700068	130.070048	51.793546	60.405667	73.565249	18.189498	85.429000	33.215058	55.126617	3.262077	105.078990	1.611630	15.226292	37.801140	5.641184	36.467408	48.557306	17.402201	8.651604	24.875052	144.086156	14.304289	50.918259	8.180969	 
121.910414	128.444950	54.598714	14.271530	19.504804	83.787665	51.265042	104.427085	39.036262	95.461955	1.759382	102.579176	7.143527	19.692722	49.571020	10.683949	5.428644	37.311183	29.485553	31.756312	74.489672	26.600980	42.357432	84.519117	14.470403	30.082540	9.784546	54.646132	83.769019	5.450539	38.114330	129.967555	8.617345	43.177623	30.184840	141.529130	61.191814	29.642788	67.134289	48.347248	47.929156	65.758534	171.028745	10.405577	35.073032	17.503153	20.152532	23.238417	9.301673	84.086644	35.587297	7.454751	12.693581	33.482356	25.025445	100.612920	18.982294	17.317322	30.235317	39.665751	4.163440	159.324643	10.559219	42.248055	46.603594	86.537378	65.680012	111.764086	40.447375	81.251422	50.375299	33.229332	22.609390	1.465542	5.857960	251.946057	0.918103	49.406241	12.863893	12.912436	28.869267	4.303868	105.335504	257.283566	5.823098	6.685863	252.083471	125.412587	34.419066	154.079052	35.060670	7.497901	188.553206	32.107804	7.744403	64.781997	5.918098	11.471078	16.690666	184.385174	52.116229	27.513022	107.687208	8.437919	13.846551	46.380705	25.695403	26.017899	27.364088	24.380352	76.861687	13.822685	39.126524	8.486912	47.082627	42.863031	38.015532	170.211798	46.336650	18.819001	67.044349	100.473500	157.076258	8.346278	20.300255	63.262854	88.121914	3.631024	46.963647	 
110.143832	1.321339	7.128448	69.905006	2.706768	6.169066	27.948950	293.845205	70.259579	20.449749	45.117678	72.456052	44.043201	33.933671	61.239239	5.086286	52.410730	3.764907	33.598052	16.124318	35.637382	4.686462	6.574966	83.345218	71.592181	104.862374	2.560521	11.928351	309.872252	20.496564	103.437301	26.981391	1.928471	31.190862	116.159746	47.949677	8.801857	121.071337	25.882696	65.078905	4.974108	38.875456	23.487616	38.313251	192.308323	26.876995	16.924775	73.446692	54.251502	91.703688	48.395624	51.259854	28.187024	63.334086	40.231183	205.482252	75.596528	11.976195	66.427955	47.785293	20.613380	16.951903	116.442481	96.749577	66.427061	179.335082	77.885422	5.285064	220.325432	5.146299	80.260746	25.054499	4.705649	131.842222	34.259628	158.932878	33.616401	19.080834	10.967317	19.047826	15.196311	105.420708	11.273299	12.209413	38.848344	17.307512	15.321693	23.141661	1.815890	10.033378	167.645939	203.251260	134.007657	95.691139	20.339552	42.879110	98.324821	83.512921	113.546562	78.936284	59.117783	47.546297	20.205997	56.232720	6.850662	187.518354	65.931583	71.878626	17.215759	78.681272	24.379168	76.512112	95.250631	12.260698	97.917523	5.901158	7.267955	118.903435	126.453116	255.574286	164.534533	3.332436	75.244134	76.876316	33.773753	139.375538	54.350050	81.609441	27.078012	 
