20
0.000000	38.210492	19.650540	32.954659	46.391246	24.005514	5.354940	8.077358	31.776885	14.984240	30.009972	1.572123	11.784407	3.917671	15.356943	4.276326	11.681323	9.321557	33.287637	5.594811	6.575452	 
32.030708	2.580548	5.581200	14.382142	13.547659	9.677824	3.578111	46.485991	0.857005	5.634037	40.274608	12.940114	44.204450	5.512769	8.496512	8.211487	15.302407	22.861257	36.693680	4.837513	30.778139	 
46.468263	26.217481	7.188130	12.252707	26.152006	10.210753	4.700205	19.977507	25.876611	0.794965	15.657489	5.966220	6.603845	31.127886	44.297096	30.413616	54.056467	21.375682	16.617033	1.523471	14.364794	 
11.198888	66.400827	10.511769	4.564400	24.274959	37.138751	19.138981	6.434222	27.250588	22.117651	50.317459	62.995168	13.970084	36.033478	69.178497	10.949314	28.764266	7.359503	15.431978	30.482587	3.594830	 
27.325080	11.646133	6.524179	18.169200	13.094895	6.688523	4.945979	73.490102	50.309486	26.172647	28.597296	11.722665	2.736610	1.445546	8.325986	14.484581	17.837096	1.171028	6.149333	20.692215	56.216654	 
34.785487	12.589924	25.329688	6.366655	12.730309	1.455694	6.853339	32.558271	40.259684	27.831405	16.707003	21.777826	59.787123	18.849402	1.614880	54.458449	21.076085	19.274292	35.548625	12.499314	2.764859	 
8.900133	3.406962	92.644793	11.133847	7.967468	11.627138	5.992387	10.864909	117.871963	13.358906	7.153440	32.244381	27.694949	8.894190	11.693947	46.825344	61.389703	4.201563	33.873389	7.578884	0.660704	 
65.004262	8.439631	0.914859	1.402540	91.600884	27.932745	8.153097	6.525458	20.250189	74.974644	23.137861	37.432886	60.937061	14.934408	24.891369	20.573292	37.660275	9.944070	18.500758	2.265525	34.529686	 
10.479353	1.183277	14.644330	95.049181	57.606670	39.966820	13.270236	141.688419	3.602220	44.856418	7.033045	7.377861	3.478334	12.971608	29.435655	9.328610	34.642759	1.365160	34.470682	0.652691	6.755610	 
46.682268	80.055897	6.103710	25.855010	4.594582	1.210226	13.943783	49.750583	26.200690	1.390140	34.043712	15.473454	25.753407	11.786056	0.292784	2.463557	13.903153	1.305320	4.103609	44.148574	19.601591	 
8.946808	14.019717	4.153062	28.181401	5.690347	17.791190	1.225660	9.233061	3.690628	18.161239	15.592426	26.661813	21.364674	6.737319	2.061507	2.497333	3.658359	10.790208	39.939134	92.852864	70.460564	 
1.425304	7.886189	23.884541	3.861749	35.440138	35.283920	6.210245	4.378526	13.349296	2.409897	41.428852	6.854693	23.594888	26.742852	0.719035	3.336466	52.595886	5.273847	22.263495	7.451128	9.014040	 
27.532664	48.533858	18.526948	8.847919	13.306136	39.546021	28.819164	9.055238	30.368115	40.703247	28.601045	48.051009	4.794466	4.815964	19.627492	10.734934	77.320392	4.190489	13.325879	9.386230	14.111048	 
31.382349	8.288130	16.389605	15.974499	4.117808	57.033543	5.449818	21.600843	26.964075	14.638022	1.375819	3.374720	42.685830	8.965471	11.353934	26.925004	0.578049	6.651676	17.222975	20.441046	29.211147	 
1.152947	52.946877	37.595492	13.259103	24.655027	48.237469	19.095666	16.271783	10.863225	2.052235	8.167196	58.927442	31.502380	10.693006	1.527951	70.348811	1.495133	10.642388	2.435873	7.010706	32.991663	 
24.363438	1.914656	1.740646	2.910522	6.258998	85.904997	2.559706	63.138454	37.254757	87.422861	10.569867	1.201342	24.356315	19.228737	59.389223	2.092768	3.563542	4.833312	25.325674	20.850685	8.136101	 
22.729116	25.894798	117.753372	15.958291	31.470731	2.504617	5.419939	26.651621	16.166304	14.231365	77.357367	6.995368	38.553123	2.341946	12.012897	16.625692	5.602322	11.295839	41.686721	36.941673	6.258554	 
9.276074	1.577468	55.242520	15.573427	31.391808	46.388068	36.766099	76.795100	9.742271	30.833261	0.689606	6.017721	10.710665	43.138076	12.513806	30.059155	17.801997	0.903581	66.726226	2.042829	7.823447	 
22.781521	67.988801	34.071538	6.256419	23.171342	8.844569	21.695422	8.939007	12.145116	8.287227	39.726576	9.320040	49.840055	4.327682	11.351800	6.974999	0.405092	1.440036	6.489212	18.184467	14.431741	 
4.375345	54.904507	14.581398	39.502871	14.954500	18.734224	0.827623	66.818768	17.364054	2.698188	150.392043	59.831913	8.991378	8.615013	18.521912	11.355487	54.201175	12.692274	8.675618	2.839417	29.080215	 
0.997423	4.736678	33.535746	12.827455	31.965962	109.173539	23.320900	13.534636	1.635855	26.924016	33.790694	26.556081	17.908434	20.586182	26.611472	14.916271	15.882462	8.797780	43.834257	11.035799	1.048037	
