20
0.000000	17.907948	6.578634	49.810677	75.456813	80.343477	47.714233	8.339740	13.448897	17.303142	6.481255	14.554434	22.689764	36.877846	17.822494	14.931475	26.553656	9.221111	5.172710	10.027217	29.943404	 
15.107687	1.014638	5.768846	31.099290	1.701585	18.621585	1.594846	2.773424	44.181620	38.008636	1.036518	11.789209	5.096844	58.348173	4.836137	22.411335	112.523551	1.535440	47.101666	2.662935	7.310660	 
9.942130	24.585726	0.705516	21.804009	32.339086	45.461188	2.308773	37.417451	13.885097	6.594201	59.770159	17.576339	32.398707	1.282428	12.279222	1.170919	23.707205	8.140221	19.527631	18.079387	38.122439	 
8.775506	0.964703	20.138824	16.392622	8.024201	27.001160	47.932947	3.579075	29.134159	54.528390	72.049140	68.301879	31.826442	17.355494	12.763844	3.559311	24.434419	32.334446	26.979445	13.107575	9.734700	 
67.752684	32.424444	6.003237	8.858152	2.069748	2.140388	5.269968	52.640805	21.231044	10.577889	54.684280	77.789844	24.891813	43.805770	50.809229	9.325749	45.820467	4.576522	78.854001	14.208379	32.572230	 
1.097447	1.400213	4.498660	0.658676	5.858245	4.446775	1.457252	18.597941	2.453316	42.963560	3.014755	98.721247	25.643872	1.494550	33.904746	10.442844	28.994889	43.870619	73.110782	35.104361	2.844726	 
10.222515	68.208157	30.967661	2.468764	3.117175	18.685667	1.335306	20.673288	53.719235	34.312456	16.210805	27.714334	27.495353	30.738745	7.950782	22.341104	3.475853	4.278672	10.282081	37.319655	1.487521	 
2.816220	4.888972	12.402229	3.210538	2.527360	59.695938	73.122186	1.114987	10.655765	67.416387	5.266883	11.794956	23.351376	5.091674	55.509334	77.366633	18.916850	38.827513	7.491546	63.264967	12.963655	 
51.335347	1.870135	16.645547	99.781866	15.911961	14.128005	11.230609	8.697750	0.399541	32.271908	27.576659	23.392229	13.292464	14.234502	3.390892	37.538819	18.816032	22.188529	17.123065	21.392150	12.809843	 
30.917476	3.265173	29.726717	37.482820	2.957286	5.552973	4.355108	16.571763	28.347087	5.084098	13.381946	36.267945	6.447431	59.719193	26.902319	9.014646	4.942024	32.785599	4.732859	80.666871	8.774505	 
36.420568	19.262410	7.838950	16.580924	0.790903	32.586151	3.600262	22.855918	52.857461	39.829223	4.859113	15.502190	7.308885	11.746605	5.572354	1.460853	20.024313	4.509877	59.524204	14.967156	33.350520	 
6.322647	79.928460	5.131797	27.826251	23.685379	3.657803	5.450650	10.221977	3.190528	7.486631	8.191438	4.023433	68.174990	12.065575	43.157630	14.835826	34.336006	16.735553	38.214191	30.716685	35.070046	 
10.234678	2.735697	2.513912	27.220748	47.349581	52.740299	29.664681	32.961664	10.456327	11.004968	5.918862	27.323825	2.255818	24.513234	32.372071	5.403330	18.576190	12.566444	28.594230	2.324588	4.187730	 
73.174113	43.777571	19.323868	19.742621	11.588844	55.537462	17.189159	6.965901	14.908733	30.438000	38.394334	26.413120	2.954208	2.619655	11.922316	25.856801	49.688652	20.493370	22.834982	7.336421	9.536025	 
10.673348	18.542221	5.941026	33.708221	92.222948	25.103321	2.692389	4.673751	4.969448	35.931601	119.015747	4.631736	35.987795	31.452508	7.679876	54.473954	33.023633	2.428284	36.979496	18.695136	21.735021	 
13.308465	5.258519	21.971447	1.421213	4.637971	36.141978	25.285583	11.164342	24.560282	6.398759	22.389278	41.369194	19.720460	4.910487	42.921418	0.599220	8.249377	33.479894	25.130729	42.583923	56.753861	 
4.054517	116.949811	23.637268	0.804962	5.656577	26.360611	34.186827	4.537636	20.311697	15.594217	14.694116	17.998365	26.208213	33.043556	1.626746	69.992821	12.223519	54.705083	15.095787	8.512764	57.402149	 
7.533608	5.884744	3.485801	43.739360	1.154478	20.679474	16.651625	36.851099	21.816553	12.106120	83.712492	18.417404	6.599646	42.889541	26.686575	36.697935	18.969815	1.665856	45.651085	15.610459	7.709675	 
51.336229	35.840161	32.533646	41.902861	18.642073	3.203032	31.677430	20.153257	8.387759	19.985882	10.671910	9.242682	43.561188	18.462351	116.997434	12.343063	23.531143	39.334795	0.724877	3.506457	54.309380	 
0.563387	4.526550	24.725287	55.059841	34.999213	22.343777	1.453431	1.484464	38.412977	26.703184	2.714971	34.402045	8.832137	26.427577	1.200838	32.776846	43.170839	13.133557	35.075852	3.259174	40.221999	 
2.816688	28.446619	29.332881	39.810697	0.937435	6.704621	23.736656	12.332871	7.839875	2.029909	22.869908	20.570335	94.255883	11.848463	15.099406	9.341962	45.280816	5.242187	19.662111	68.080884	0.649424	
