20
0.000000	10.668971	56.565483	5.824054	41.606683	7.017994	6.764185	6.530564	98.627987	45.140549	3.348506	1.008834	6.937952	3.222488	61.387842	5.828144	0.961181	22.225502	43.982474	15.050009	146.951167	 
25.468974	6.412166	7.597493	16.221270	4.613204	14.634586	7.731229	28.674009	6.644656	6.857581	5.841433	16.805264	1.965679	43.248440	2.539874	53.406165	56.813539	15.978216	18.941932	47.012197	7.873365	 
31.001162	0.408758	5.065447	8.881768	48.720066	7.917907	20.420693	7.204046	2.013031	7.710730	7.463841	69.714746	5.892247	5.020091	7.279860	51.972642	15.198961	54.740423	57.653809	8.867593	25.384433	 
1.460514	10.454020	11.596100	1.271122	11.476919	3.713752	19.018930	89.439110	21.226942	6.116757	2.163499	37.051054	70.614514	20.533507	20.811983	20.385684	2.725374	16.905450	8.447388	16.312074	13.445330	 
22.370990	41.498504	20.471250	26.285536	24.418133	23.320698	3.265028	21.162801	3.050223	4.218723	14.987667	22.474756	53.995355	8.537297	57.525241	0.530648	34.984964	33.655271	15.990748	20.527861	19.046105	 
4.177778	15.906297	20.403762	31.181989	32.068094	27.111659	21.957162	31.293873	48.296804	9.864205	26.383319	18.869456	6.142118	6.765448	20.813479	0.663393	10.572109	0.773528	6.564997	25.645954	11.625147	 
15.391244	47.416545	17.962924	10.063207	58.723127	44.305256	11.369683	21.312315	20.631202	59.512026	9.312978	31.225762	71.858183	19.313218	1.218769	0.766025	9.820032	14.920197	3.809272	2.947761	54.344924	 
32.644727	31.770308	13.973662	18.642667	35.943371	9.682458	2.789978	5.046462	5.743702	13.800021	12.642311	0.707396	13.776802	5.270327	4.331693	11.846091	6.001511	96.844640	74.852193	33.998689	56.125032	 
21.534918	2.013681	16.950538	18.350119	28.458688	54.631195	9.289088	5.059644	0.403651	37.293617	40.382460	3.827585	24.120754	130.568392	39.117840	61.371396	17.426705	6.543451	15.248028	13.294902	8.303677	 
9.286920	18.481830	1.582618	12.963056	16.082031	2.176807	25.145163	19.342536	23.039202	0.415310	17.324629	38.835897	14.147397	29.021168	23.210124	3.769482	27.614124	21.578438	33.159773	25.592724	89.312480	 
1.242770	20.591630	15.113454	17.485333	21.802834	5.571845	43.070916	1.002939	94.986309	29.930738	9.364242	16.672719	4.753676	51.550000	1.725886	78.251465	49.549721	4.878184	29.802211	25.974524	14.454176	 
5.401273	3.908447	30.276706	62.951057	23.435546	11.952599	2.699068	26.271869	24.792347	14.442305	15.236885	2.498525	9.139268	5.652404	106.877143	22.202855	11.366559	48.551016	26.047976	5.332754	51.825534	 
12.449658	8.329959	20.344384	27.114260	3.855752	9.797085	20.835052	7.939212	9.189805	17.775751	19.808159	50.989765	6.413896	4.771997	9.614676	15.074794	25.300914	20.932410	26.574253	19.976632	15.764199	 
5.386233	4.467489	22.818954	10.504142	8.407234	19.223300	11.269037	16.533015	2.752338	1.923358	16.694352	39.547093	47.481030	26.034306	6.507294	27.548587	15.279696	0.587845	27.415268	32.465045	34.451601	 
12.983517	20.077082	47.375319	22.598359	3.314487	1.208651	2.813017	64.782276	5.969051	16.495523	9.231614	50.028468	23.997829	20.405178	10.002092	0.360660	14.472659	20.008910	14.507028	6.704035	4.606193	 
12.357654	24.113159	25.861984	3.438106	4.769543	37.140295	19.998022	15.995453	17.028225	92.086450	28.896521	21.533785	4.000453	10.628419	7.475916	3.282462	29.844176	3.556963	61.011907	14.413958	20.743698	 
18.228539	24.132735	21.529655	5.672589	12.428024	4.018223	30.314844	31.345472	3.608361	6.601239	12.166457	23.280231	14.883400	22.068026	7.120872	1.655822	16.145881	13.742985	39.395944	0.906897	24.241292	 
1.483766	29.306316	16.818415	15.727954	11.121383	6.048494	33.540804	21.895546	26.679676	1.907257	13.664343	69.218419	73.282883	30.043281	6.052330	4.648497	1.851960	2.853218	3.340816	31.692475	10.105433	 
34.970504	21.342016	20.120578	48.248843	25.440266	1.981733	11.616365	2.483675	95.015197	42.800537	16.533907	22.486460	4.673224	8.932662	50.266950	2.452298	8.959091	5.901920	3.460004	27.086821	40.491099	 
1.793234	40.973341	19.403709	45.241088	9.372312	12.218025	11.861842	8.212760	13.141048	36.439019	6.366346	26.968701	17.318722	100.997751	27.881268	74.778857	18.483772	41.760237	14.111354	2.229104	24.604345	 
1.521737	2.311720	25.179196	55.395111	13.955767	5.797508	35.916766	1.976872	11.070008	14.513693	8.225397	0.936947	12.789047	3.516720	1.178025	5.198335	54.577312	12.999409	5.619565	40.497826	10.521756	
