10
0.000000	1.639391	27.123575	2.803289	31.644791	42.904077	2.011805	11.085936	5.198749	1.862428	14.327362	 
42.677976	0.761369	31.833343	22.961007	89.851814	66.048667	3.106550	7.461811	36.540207	40.625205	8.749652	 
50.077010	13.924392	15.329188	5.504943	6.941111	5.597117	28.248386	2.049078	7.419079	4.034944	6.571357	 
17.608974	7.530067	4.550941	4.841010	57.517902	19.823596	1.506273	9.921998	0.387870	9.709750	0.719102	 
4.699360	10.189193	4.174076	13.583668	3.727579	37.689697	1.468025	19.645679	11.405468	6.429583	20.318169	 
13.915996	23.493582	0.491299	8.816853	23.799928	11.859083	20.186171	10.114118	21.333219	25.534897	3.556673	 
16.327305	6.769077	9.728606	32.261867	9.229996	1.252389	2.743254	3.718839	2.265127	59.606762	20.571769	 
4.306382	46.990399	16.908710	16.502139	28.316249	34.021353	78.186295	2.257547	13.017496	9.753472	54.782274	 
0.623653	3.147103	27.601630	0.776148	7.940116	3.081471	20.091244	1.074581	3.323334	15.523839	26.425323	 
9.630687	5.014525	4.535382	20.426393	108.139840	10.043605	48.163808	15.360430	50.168056	1.719466	3.628190	 
10.261710	5.046218	5.355819	1.909906	2.373797	23.916467	20.740926	30.838454	5.498665	31.408508	1.546404	
