10
0.000000	58.731558	29.790450	6.431883	2.816232	26.031027	33.519646	8.536521	7.758440	5.070080	21.648679	 
0.919921	3.594921	14.119154	12.965578	9.562733	16.946929	66.196939	26.863329	9.781012	9.565517	35.936262	 
46.422684	42.681359	3.334946	3.123087	18.188399	2.054404	20.475190	24.601659	33.035859	9.499326	41.724090	 
21.056344	40.040210	39.487758	0.128733	14.308325	12.230172	6.762431	8.474238	22.977131	24.448405	4.540376	 
7.054070	7.567379	3.487492	14.076057	1.034692	13.177154	3.275048	8.038801	23.850645	12.334805	50.559156	 
6.855397	16.760327	25.844529	1.290329	61.300094	2.148243	3.671654	6.118611	3.890211	2.509826	2.804224	 
5.990628	36.775067	13.629864	19.923364	16.815715	7.407983	0.663657	36.532468	21.151311	5.713933	3.953845	 
2.681689	5.748081	1.802438	35.551946	14.976879	3.170503	1.529970	0.383316	12.993616	6.304821	12.108035	 
40.985741	8.501405	20.791156	7.685565	1.208363	27.770610	14.405929	39.496827	1.133352	33.474592	12.561143	 
33.147573	1.431200	6.952439	60.885332	3.554551	9.493173	65.745713	6.711785	5.501312	1.132571	1.654640	 
1.765813	19.542201	23.839762	6.936352	17.459756	8.548524	9.721661	10.406896	50.950513	1.297616	4.865986	
