10
0.000000	5.175112	12.408008	9.904704	22.023019	38.059100	41.169555	22.128660	56.328137	3.068354	10.310682	 
76.820996	7.483596	19.541996	1.696435	2.759915	10.220909	8.643631	2.755804	22.407919	6.611898	14.813340	 
7.316219	21.761848	5.551082	10.545719	5.001358	37.466399	46.937024	8.272331	23.061272	15.022104	39.156812	 
23.942260	14.128361	4.835543	0.067263	35.361018	39.265213	5.129410	9.467939	17.548660	68.939794	15.291141	 
10.824007	4.310963	34.800765	14.362787	0.904144	3.541069	14.243030	7.703726	26.083509	4.805076	23.126401	 
12.172039	5.246376	3.118218	17.164761	9.867043	7.014446	5.988566	8.533203	24.072633	5.016710	17.157857	 
15.869308	32.996096	17.398908	39.978437	35.655037	11.678201	2.603629	8.116569	16.513935	17.109407	42.523556	 
12.369539	25.763477	6.836587	3.811854	72.836462	11.714470	14.449426	5.697374	27.228292	3.960957	12.622503	 
39.126238	9.861801	3.670869	27.473605	20.603332	20.362362	4.129866	7.237998	1.595209	14.781797	6.752643	 
28.311805	2.698010	40.091268	14.353972	1.095619	12.651037	2.077288	30.728408	7.778820	1.112910	14.779297	 
15.982917	2.087703	6.958252	3.167526	6.327910	8.359913	3.098001	3.993128	5.773323	10.582464	0.658187	
