10
0.000000	18.798779	6.508508	32.532039	34.282338	9.039631	1.801284	2.546619	14.777265	12.163681	24.558192	 
14.613226	0.822004	2.650440	2.421110	15.673381	5.132793	11.836241	5.480262	6.906104	7.533528	16.821424	 
54.991065	34.278280	2.981004	10.933473	15.970177	4.660962	5.833368	10.627992	3.525156	4.086073	10.972929	 
6.441379	11.468935	6.415348	7.863140	1.603839	36.354288	51.681203	34.160885	26.029627	97.545388	24.209349	 
5.821997	2.121030	11.490897	10.561396	9.580800	20.246385	38.213760	3.276753	22.584923	10.383184	11.544755	 
15.744975	16.783292	9.153739	76.034155	3.954518	5.200972	6.126856	8.775090	5.089379	7.062817	23.679406	 
9.549807	41.261490	2.945618	6.662375	17.671061	36.226765	0.080591	9.212030	45.688753	6.065335	3.668981	 
10.060936	6.371696	16.930832	10.551405	12.722426	5.314906	51.809009	1.700037	3.374917	9.543580	74.046452	 
27.396759	31.063358	7.564995	11.958964	10.081969	15.629435	0.340120	30.163872	3.940839	39.883104	13.117958	 
2.469303	52.091921	8.677490	4.065501	1.509885	19.710843	5.830604	1.418134	30.173334	1.208675	22.338937	 
6.929081	2.415463	29.160368	16.103439	31.574639	4.598759	5.027525	33.523973	17.370920	12.046265	1.543068	
