10
0.000000	3.143579	7.237905	3.281486	1.052001	42.130581	33.387935	16.980566	32.846191	16.051463	9.936572	 
44.580602	1.510735	13.234500	10.345914	2.937021	25.409427	47.962508	44.560529	28.535549	23.148411	13.731747	 
13.575619	14.463423	8.377280	55.930452	29.770946	2.274901	10.852423	3.727581	17.543545	6.687493	26.790778	 
5.516321	5.878287	1.359746	2.365987	7.123385	3.036657	3.743114	19.591544	16.071576	26.147490	9.410611	 
35.913918	16.431573	1.816274	20.707746	6.191543	8.870623	4.342536	31.891215	0.486635	51.384388	0.776095	 
13.282798	17.080525	13.755781	20.040312	16.685329	3.961938	17.665431	7.107360	5.131898	15.595775	86.175500	 
13.152972	21.820518	30.196230	23.555388	3.068673	1.347415	1.520724	40.969945	2.255332	1.852472	7.246605	 
12.167850	2.002733	20.397334	4.997175	7.029873	65.587436	31.167903	0.729875	49.206636	19.086041	9.329978	 
11.771388	16.585709	2.476838	22.836367	33.347860	11.312339	1.188068	7.033821	1.954729	10.774156	59.771758	 
9.709289	28.929017	10.095024	19.889649	12.856553	16.624482	7.780138	5.049251	34.667376	1.823673	1.805383	 
0.662354	3.607800	23.140211	4.281981	16.571257	8.305168	7.908947	8.810813	12.303543	9.638543	0.598330	
