10
0.000000	14.680308	4.787007	16.083491	21.328170	12.248552	20.748401	42.561988	5.942433	49.715512	16.612227	 
17.977023	4.870286	3.278308	29.087012	0.145058	17.800022	1.025164	13.457903	9.918807	3.189256	6.801880	 
51.248346	9.159860	0.161862	11.803238	3.222746	1.319009	31.937053	10.769260	5.675904	43.816515	9.084195	 
18.513075	7.532245	4.346738	0.465106	36.716412	58.138716	0.841924	36.211447	9.739796	12.238223	1.712002	 
9.916389	28.147661	2.500865	1.490462	0.301324	5.143906	27.116017	1.304294	10.564984	59.050024	11.571661	 
21.367507	14.805240	10.830071	1.814941	2.423121	3.627806	16.363997	13.382381	22.293773	2.562466	21.477219	 
1.974949	0.772129	28.770920	27.527534	17.195885	11.828143	0.879536	15.388154	8.180529	12.209311	16.573921	 
2.939877	42.911995	52.006713	24.719560	2.114793	4.055716	12.640292	6.019199	21.798364	9.314650	19.983569	 
51.379704	1.883946	19.193241	1.793681	18.337045	5.741509	8.301937	29.102097	0.792959	11.574828	11.718764	 
13.490791	41.169593	2.625550	33.743019	59.398290	6.303636	8.467444	2.805613	89.582782	4.161538	81.979370	 
8.460681	55.135745	8.508085	22.752213	43.413342	1.141906	8.783628	50.448156	19.982347	6.038219	3.540777	
