10
0.000000	6.064988	1.303411	1.953570	6.946155	11.258760	17.306014	10.125820	28.270580	18.601287	1.767622	 
6.946029	0.950628	6.782206	41.833046	51.939615	29.470200	13.062676	5.737286	12.280904	11.113129	16.511668	 
18.109503	1.789928	0.127188	2.265507	0.808696	50.410227	23.101820	18.343066	39.797143	13.306548	31.849369	 
2.823354	14.236232	4.109292	10.463049	12.830137	62.866136	4.658591	5.766865	26.764650	22.375634	37.624420	 
63.753727	3.287347	7.805596	4.353504	11.490245	23.601022	3.277416	1.132641	71.347144	11.466988	9.222351	 
4.570293	39.584974	5.807920	4.460386	11.557165	3.827863	4.669514	15.561090	39.397451	11.565452	19.199145	 
15.163837	6.726545	13.558870	7.808925	26.060486	24.205366	0.423466	11.945473	4.044980	4.118347	9.278343	 
0.970195	20.649864	11.887910	10.488891	5.128924	3.614056	3.608922	0.846756	27.922532	8.437001	5.703691	 
14.636044	12.565835	25.045243	3.210763	30.512225	2.639038	9.273739	25.989325	2.012968	2.977288	21.062018	 
9.284863	5.812169	16.910191	33.413247	2.137095	9.917754	5.640933	38.982279	11.643733	0.826071	9.944857	 
16.379334	0.576385	7.725769	4.908419	1.365478	19.257004	0.374708	0.471398	14.448234	4.639089	12.234893	
