10
0.000000	15.272574	23.694548	15.402818	6.302915	4.781066	13.653786	5.848762	21.878378	16.816972	3.734399	 
25.654866	5.324597	29.470938	8.472137	10.944864	11.994444	39.947718	24.831108	58.323910	5.856708	19.378232	 
15.944985	14.175226	5.166941	7.881298	16.158216	37.768464	23.446332	3.057397	23.476676	9.437294	2.427055	 
4.091338	15.495469	3.672915	1.956445	18.146035	10.663927	16.235604	4.562167	3.885518	10.513192	2.792692	 
19.857304	23.960510	6.619884	4.177711	0.521642	6.039140	35.730793	15.109049	7.878567	6.145968	13.140764	 
2.230288	2.453530	2.850295	9.273062	54.093275	7.891676	2.251954	10.510812	5.109320	6.908872	17.224892	 
4.475466	20.172360	5.584207	1.052457	18.471727	109.114658	1.535130	13.773088	30.982782	2.879767	17.450503	 
13.453739	10.279230	17.392363	13.797965	10.222950	44.901228	19.130559	0.974852	13.144260	3.465333	0.564283	 
3.185917	8.330803	53.600523	1.826357	8.342704	16.292764	5.931127	11.446863	3.387905	13.736223	5.694180	 
11.209519	14.304981	12.729291	5.641849	5.600115	15.497821	9.461035	35.950649	14.570513	5.550752	7.326589	 
28.969946	19.713300	15.136793	19.368904	10.134525	3.596017	42.388983	1.291615	1.561471	9.935203	1.753967	
