10
0.000000	73.237343	14.972861	0.636761	27.693237	13.290778	30.567183	11.597665	37.773548	0.757152	4.131999	 
11.136736	3.153337	16.525942	14.012278	14.425197	30.893192	20.891191	14.544395	1.625478	4.136584	12.754103	 
32.580801	5.023276	1.066863	1.822120	105.874020	6.755756	24.602672	12.223053	62.702342	13.148941	7.401258	 
32.469007	19.936502	13.953642	3.582225	36.041523	4.545316	3.375862	12.773688	2.459969	2.578102	15.084576	 
5.266269	15.584156	67.386286	20.718036	2.912599	13.896874	5.899460	4.119601	12.718927	58.091880	14.998428	 
68.317949	10.911867	21.811113	16.308237	4.896685	5.475542	26.730321	30.935327	1.899471	63.361108	8.457273	 
16.400420	18.362096	10.989182	14.594390	9.707096	24.371162	1.038240	9.456231	37.920053	8.699874	31.660318	 
9.805327	17.192041	4.001737	45.271438	2.949318	38.400282	4.357380	4.201610	49.875344	0.709988	22.503708	 
7.634425	53.497751	11.251373	8.363523	9.383604	83.311426	2.149814	24.265646	5.655892	46.121960	9.617322	 
10.246175	12.957332	6.197923	18.363723	18.781093	28.368933	21.142208	27.794366	1.130556	7.064635	4.106083	 
16.027145	9.064620	2.442582	50.112691	8.481369	5.073018	3.421509	22.857066	25.261767	6.994693	1.455307	
