10
0.000000	2.513963	24.796994	43.073897	19.201172	6.105725	16.579980	16.911955	3.733443	14.049681	1.842759	 
5.772050	1.300149	37.612930	22.315472	12.853254	3.503977	9.314502	7.636365	45.121321	19.461644	63.430114	 
6.074531	1.433837	0.771904	8.193608	26.640285	2.347764	5.754998	27.359090	3.481234	54.892586	25.526347	 
8.415344	17.736013	11.590298	0.721770	48.468792	6.429858	17.702334	34.551273	39.340963	9.112602	19.810715	 
10.165369	14.668797	9.732722	6.032780	4.359608	1.215873	27.136197	12.462547	8.495704	6.149604	26.127755	 
4.718116	46.056904	7.298928	29.654983	36.812492	0.736218	5.435617	8.737014	50.691469	25.517505	26.490896	 
7.910458	5.864613	5.440593	26.437337	10.416486	31.721284	0.211741	45.745090	22.231949	21.636189	23.092904	 
7.515469	15.922764	0.913043	37.400053	6.960331	30.468881	22.232114	1.212037	5.632367	5.287602	25.261322	 
1.470932	45.943933	49.853959	32.056901	3.954283	45.119934	3.375110	3.283129	2.936054	13.531794	1.701259	 
9.472287	0.695113	5.395726	12.464938	4.861364	11.038164	6.032160	25.979159	20.069154	0.254251	12.894946	 
14.207583	1.642982	46.364045	4.191262	28.961911	0.481103	3.810060	4.177732	8.277870	37.013580	1.731365	
