10
0.000000	18.829291	2.028728	13.329920	5.771832	5.055709	8.182363	24.410081	19.655577	11.317295	12.479456	 
16.552851	2.554424	7.867180	3.191892	24.046126	32.474333	12.807002	21.266019	8.387422	82.258943	7.794221	 
28.177788	11.734421	8.004609	13.050372	2.030969	61.756031	1.869570	4.192877	9.692852	9.587842	16.697494	 
9.439518	30.663049	4.083316	0.617864	14.883868	28.877611	8.070905	4.676463	16.628686	11.587022	8.602023	 
25.524622	64.726768	30.193051	9.626874	0.154133	17.871067	7.002418	2.516302	0.758172	5.641098	32.634132	 
16.175265	2.585086	2.781945	2.427850	39.644988	2.455274	3.629506	3.433152	36.156962	3.246328	6.464232	 
6.013322	14.521136	3.670192	8.353683	15.472395	2.006181	3.437402	12.608984	14.800328	8.592306	10.151799	 
2.587383	3.977948	21.931857	5.439154	31.818985	24.186616	10.488914	0.808702	14.849133	32.445342	6.591728	 
5.245336	9.282635	42.036339	16.785870	0.941165	2.260845	16.913754	38.494604	7.463339	10.615986	28.200479	 
26.748766	5.490414	17.200251	19.104737	12.545448	19.004162	4.952988	5.746369	6.594256	0.678191	14.897241	 
43.859163	5.524352	37.516691	1.858786	54.669027	8.324377	1.411263	11.873380	39.562104	10.411572	3.614733	
