10
0.000000	16.854305	4.147196	4.022280	6.427394	2.134764	21.407565	7.700510	14.765491	4.000371	39.747115	 
3.353491	2.194372	16.666584	58.896380	7.171021	8.297289	7.681401	15.659601	13.137411	8.964886	2.994398	 
15.381530	20.825686	3.093996	9.940236	9.866542	5.870696	36.921532	17.798740	44.347590	16.147402	28.099384	 
25.633673	23.977363	78.831270	1.047428	9.984534	66.693733	20.324635	32.904630	9.126705	7.672541	6.802048	 
2.549492	2.252614	0.764219	11.759341	19.070139	1.648011	23.769606	11.451495	28.411671	1.524358	14.117085	 
12.666214	10.160499	17.112874	1.045023	5.835719	2.833711	19.349177	7.443652	5.612748	19.128090	30.470936	 
63.491165	3.749146	15.246509	0.952724	6.375788	25.771894	0.530626	20.622446	52.912947	16.147701	31.341656	 
9.858140	4.945060	9.551357	16.924505	16.054426	16.372599	2.073353	1.431537	34.024579	49.293562	1.078283	 
16.680458	49.560390	7.183941	37.083934	19.705456	5.435874	6.616354	5.172343	0.292202	1.603966	5.367043	 
6.357140	4.227210	3.030625	33.321180	29.297915	3.262093	20.064825	19.775076	48.867261	6.695774	5.925239	 
11.079306	4.630520	40.165696	2.387303	3.704152	19.821807	35.391496	3.041610	9.629574	8.060712	0.542793	
