80
0.000000	106.773907	30.844679	35.708023	13.307558	19.135090	14.176082	10.306132	61.860021	11.833001	37.686693	103.714946	69.326968	28.334846	14.208127	78.337476	3.771399	48.374754	59.112973	102.900304	37.647924	1.068734	15.674294	153.516275	81.148855	1.953577	14.259058	82.709476	29.807675	30.565167	8.525646	79.121022	11.378031	39.853299	12.686592	0.335411	19.074851	7.499353	27.134546	0.604566	43.317265	0.419608	146.995533	19.068841	191.621938	13.571286	47.294548	65.870807	57.534332	2.952240	1.108338	15.940698	63.479823	6.810169	19.717379	14.136711	2.459369	55.137715	183.407972	58.670331	20.504037	42.703218	30.180073	27.840431	72.930752	12.427068	94.141048	9.411088	6.218202	62.681047	48.963377	104.620375	64.288794	35.871355	21.647535	2.527793	77.223025	34.731066	1.069780	50.484827	78.575956	 
110.451537	1.671279	103.101435	12.490329	15.818190	6.416442	0.264600	4.346038	54.041394	10.876165	90.982951	22.768145	38.182588	22.785516	110.716906	115.335949	73.975699	13.355901	21.744914	65.977269	64.054108	6.892942	34.595801	3.405845	67.569585	14.240109	41.598139	54.679468	186.903238	6.256623	0.736663	0.572095	37.339596	1.511993	3.529904	21.919291	11.010392	31.943296	20.216108	57.148489	46.447453	16.639244	32.627592	0.999941	38.826861	10.442753	58.347510	83.566043	3.190060	67.278178	30.820707	55.177064	5.995975	60.154053	32.474430	84.212472	11.209319	8.541213	58.754225	119.066901	107.673216	15.085850	46.767787	44.127593	63.217222	87.979663	150.303806	149.059164	13.017236	22.270402	82.879845	80.382691	3.547055	53.049268	234.240256	28.399637	2.461733	16.179550	16.274658	9.832844	40.285170	 
78.069322	16.666681	3.988372	38.972171	56.687104	8.184322	32.095218	18.194115	70.856379	7.948959	20.589923	18.846781	33.187619	14.076862	31.211934	203.290531	10.657242	3.033058	40.493427	20.880322	20.322914	1.126395	3.564334	111.789456	21.273057	1.451232	25.767880	11.052500	0.983828	22.240745	153.549672	14.657685	91.264961	47.266736	100.276742	82.356403	2.450259	133.297992	46.004389	106.961515	7.633640	3.666773	0.799236	17.308114	26.847933	5.964029	212.693519	11.480028	70.570746	54.166274	40.567790	1.185873	51.071123	32.505444	5.292530	39.423911	5.077677	7.774757	11.915050	39.860883	14.612094	65.803305	55.838609	67.780624	53.696588	149.080561	59.716142	38.031857	18.861466	27.073634	69.017114	41.210065	111.570630	129.546558	12.504955	4.165589	2.307175	81.229777	33.245134	50.532289	26.206962	 
7.615248	6.403747	54.730017	0.260924	6.731586	42.003549	7.418821	44.797988	19.708063	130.192735	1.458134	3.508819	49.396763	26.139427	166.847154	75.814074	92.591871	105.070326	82.610553	42.140702	6.134492	85.644054	143.451683	3.144837	21.358787	55.244125	33.361177	3.059074	2.123222	19.253646	13.732063	8.077767	35.140271	7.506289	89.072844	4.725714	44.303193	1.197715	110.267779	54.211710	3.518273	11.574531	72.981374	62.713776	47.418807	217.179778	66.481032	83.017904	67.340852	24.562742	46.361733	73.697485	21.284280	26.317231	13.896156	2.052867	5.800210	10.799745	1.213501	122.999459	22.419699	41.076670	11.400822	28.950778	3.341719	38.022806	111.008948	75.799845	62.252602	20.372690	5.932222	54.647069	67.687503	7.541261	161.959920	215.756814	34.039551	51.558781	247.592318	46.083740	8.263900	 
63.561358	35.643470	9.774835	36.198717	10.261142	29.584419	9.545981	56.676834	135.599970	129.452651	18.442304	58.717594	1.100569	86.752407	103.080748	18.926628	9.132141	9.795612	12.449234	85.485595	9.644312	16.338535	69.904689	56.367292	69.855463	57.030330	52.739468	62.202271	1.222473	43.639224	11.375657	9.353356	0.406832	5.047703	21.816640	37.653075	132.518245	77.398940	49.804180	35.519382	50.734808	45.695968	10.108463	28.041120	13.409179	30.883613	5.930018	32.150994	25.391103	1.482943	28.810082	28.013742	2.144690	129.524254	46.327257	22.708760	53.410037	100.309399	61.189297	22.042957	22.407733	195.868658	90.519471	10.539572	173.316995	6.000765	42.008675	45.228502	60.539814	70.014688	17.128829	74.818326	156.178133	14.480440	25.284896	118.171004	39.524705	40.479259	193.806043	17.050997	63.297033	 
11.217550	20.557266	29.194254	24.230708	20.641291	0.119753	45.289099	3.878188	25.250535	90.039306	22.040142	92.549764	6.577485	8.717245	58.149872	31.387145	108.090681	35.422571	65.975318	13.867558	8.388931	13.886858	25.185002	47.446427	53.454126	49.656394	26.595751	24.291271	6.870496	1.340092	141.764531	6.651501	91.907398	31.176310	101.189906	44.006406	56.742899	83.149775	7.836841	16.952531	68.237373	14.610534	3.933076	47.536905	53.808086	88.135906	170.048063	59.312644	1.428975	25.825937	24.910505	196.476649	3.514679	97.945490	12.194127	9.202239	13.769304	43.653171	34.479394	6.912958	36.340547	64.785930	157.388527	10.717312	32.792697	7.200450	32.118653	43.176552	15.987284	151.533160	24.024427	22.889868	9.561594	19.797570	7.825338	31.209661	164.129646	53.563826	3.541082	0.401568	16.933954	 
142.126313	81.873345	39.033095	4.823605	57.584250	0.399368	33.829973	35.934558	51.682600	5.487501	13.139148	3.187718	26.227283	37.711036	32.134117	8.629212	99.252690	63.464202	188.255871	17.908285	29.358893	12.575589	0.899800	5.005863	65.957125	53.319560	5.296574	62.858939	24.340124	46.311957	10.445765	65.511173	17.075353	92.047828	11.605864	41.621541	21.050649	94.412583	74.787327	314.009328	14.923538	58.919925	35.815855	9.935501	123.003602	234.529280	30.137950	25.690497	13.967270	1.080074	40.185927	56.107265	7.695136	11.083434	137.827598	72.490656	37.626039	4.443954	74.132727	13.155760	27.082336	7.501975	6.671088	2.287037	7.487958	22.054325	6.529670	62.865284	70.920625	94.150223	38.322361	34.423582	27.661926	74.383653	6.693390	57.975981	13.263610	36.021099	10.364616	2.891943	5.993046	 
6.116742	106.370977	19.543645	189.616078	52.668586	5.076077	1.419856	22.984900	37.480831	27.355851	2.532730	61.144033	6.311200	7.030850	4.151602	2.854362	88.604830	8.944403	38.951747	3.687192	15.426240	0.718330	21.181987	145.769456	36.062625	31.129225	153.700455	33.111243	191.545102	1.927482	51.373206	10.885790	214.087837	29.711681	15.330341	81.606919	10.547007	1.556417	101.723842	53.013203	45.867051	21.548193	66.616330	19.164781	22.451981	20.376125	18.779465	2.413567	2.346630	27.376936	9.268912	48.872530	35.128235	42.020292	16.605548	12.418194	50.208752	44.230396	114.993357	1.337837	2.604398	6.530228	15.616315	93.523142	23.928279	3.665181	37.502749	24.795288	7.574588	64.421372	82.248321	90.925816	20.602419	35.435128	3.599291	25.216880	52.520680	25.593850	0.879584	55.280806	29.707931	 
48.048651	49.038645	75.170485	20.758800	67.211885	132.933733	11.548480	19.754678	4.826902	184.024265	93.595410	28.903256	236.124432	34.396341	32.452610	32.801391	19.265488	86.541846	2.578608	36.386826	73.315141	39.568022	83.370518	12.271360	0.376174	47.748668	38.146727	1.799542	17.878516	6.345232	22.128114	53.444424	31.503173	19.227628	95.714036	69.790103	5.331080	22.451996	4.083687	1.062391	4.359583	54.158120	10.054293	22.643586	74.332138	29.362346	46.545593	2.768298	112.887105	34.890344	5.173764	57.143541	88.280510	16.377173	94.157321	84.372909	10.298439	22.891003	63.870225	13.067674	59.243961	61.755305	8.531841	10.022241	63.589857	65.145575	13.941109	24.692813	3.903953	23.740037	6.799170	1.884901	41.336361	192.165123	33.957335	6.994556	53.762563	27.272923	58.502931	16.544088	55.290698	 
21.874676	29.255765	25.615801	64.820564	8.723892	60.232423	16.387850	55.639769	11.097594	22.412547	12.243965	14.257092	16.518279	8.399653	103.788236	80.374404	27.361189	5.331218	59.747750	44.353357	86.636610	20.270560	31.624052	29.899410	26.838537	27.898461	7.679752	14.717620	55.873404	26.044919	46.085368	188.776246	32.200369	4.627470	41.306310	56.665201	56.572237	75.091433	8.412098	27.465744	16.802232	25.375466	93.091791	6.061528	45.503108	4.251506	10.380993	21.928320	3.847370	35.783123	59.544049	47.096880	17.882097	64.587330	18.861353	27.594473	303.430007	3.830369	51.223659	9.049555	4.642634	56.207946	94.112664	34.812054	9.206491	6.180198	89.539919	3.908409	50.447659	21.762390	61.120767	20.700043	21.676980	162.102031	40.518506	80.126597	33.459732	164.661600	189.040879	12.792425	1.009754	 
