40
0.000000	58.570011	1.044204	4.354242	26.844847	76.199021	19.840770	23.132847	45.272777	11.381054	24.006886	45.063706	1.417644	56.656275	75.326877	33.397598	268.764320	11.579218	17.944406	8.928704	36.311463	50.042278	3.749622	2.571103	4.013206	7.597294	24.622792	0.938196	119.505026	18.938156	32.243908	84.198358	77.386726	17.426532	25.894480	14.517243	7.421454	1.533840	7.472449	35.584326	127.102613	 
23.554480	2.511022	3.396850	24.295305	39.048881	38.747135	0.635320	22.768699	4.612639	34.921089	14.187383	13.814510	16.045619	32.778428	13.860137	62.987832	32.864359	19.544816	17.614273	3.966286	7.285075	2.153810	30.408197	5.985125	16.327160	17.813452	1.996390	42.747688	36.868890	36.634971	41.674151	14.631055	4.653301	13.076493	14.782659	11.292277	26.271721	49.017175	18.193685	42.898117	68.341503	 
45.666403	18.459142	7.143209	19.254540	59.278853	81.511532	3.566927	32.181388	1.361261	5.406957	4.540530	22.114700	20.408070	7.004733	57.391175	114.942154	35.828144	30.192882	18.953523	21.879097	10.375663	12.010141	15.848560	7.395985	4.279275	36.811650	154.012835	37.692428	4.991242	61.492463	3.553835	11.893436	26.519277	28.430485	103.887978	31.432770	188.217072	13.683739	52.500928	22.821150	185.501628	 
61.785254	63.006420	2.435023	9.965707	28.503178	44.955079	47.899941	4.926218	35.335102	51.366849	48.520565	0.268946	17.026048	0.916116	75.086260	98.441466	76.828697	64.310589	44.157507	18.582439	22.900189	70.274527	10.666135	92.479478	12.166842	79.724408	67.417319	27.758596	0.880352	2.077023	22.612491	26.720118	1.591055	20.661310	0.499666	22.111276	46.600812	94.008447	13.018862	48.075655	15.139650	 
61.287904	34.808010	23.615052	13.164803	26.979675	14.969634	149.069364	8.613599	1.972481	38.299908	115.820498	23.156823	0.840665	11.837185	33.145665	54.204666	153.800999	12.168339	103.024206	24.042306	20.832367	1.407696	85.408338	2.828750	38.399421	4.744218	41.875020	13.640084	155.016371	14.047174	55.582363	23.078333	45.039739	28.923053	44.081166	0.332727	89.827122	42.076998	19.479922	37.198184	20.128308	 
40.549700	11.482496	26.446266	9.113875	19.358888	6.392057	70.136214	47.938436	2.011737	79.627181	9.812335	1.034109	44.935221	38.526041	7.937294	22.714619	36.319509	123.486292	35.043312	17.569922	46.255820	0.676648	26.203160	19.986656	2.375515	5.324815	61.804906	21.384953	28.148431	21.433080	23.763451	62.562472	52.626865	71.766248	9.918926	16.859813	19.417813	12.853162	77.600432	60.137374	32.247745	 
77.457368	60.979838	16.106028	50.891358	33.787150	14.306887	19.054607	0.441556	15.350665	18.726257	19.520770	33.775114	28.570596	30.999524	43.996927	25.793880	29.229833	14.604635	24.885473	13.010580	13.904497	47.068452	13.070938	4.984401	7.375360	12.335298	45.817260	1.727285	41.100958	6.227473	36.472417	19.762720	24.856830	8.381846	2.760517	20.250140	13.639614	5.254262	27.440452	8.209262	36.586878	 
27.797422	9.118616	31.004726	2.909320	15.415530	1.833043	44.166850	17.082134	26.142440	19.878084	7.916218	52.028495	36.486914	37.051980	32.229939	20.260544	247.817380	2.759964	0.665711	26.189445	25.731842	24.530982	14.010173	22.569221	89.022851	29.654869	6.613625	53.535128	26.735556	8.659995	2.131788	9.711824	14.545387	12.670470	19.405031	20.334795	33.918401	34.946064	6.815323	5.044966	39.457518	 
26.387177	13.950016	40.882662	21.574843	67.230121	12.961955	10.824168	28.227542	4.030388	78.892853	8.931282	24.333591	21.044530	34.911047	8.411573	22.165170	8.438753	109.597077	2.612441	41.693543	10.117064	35.131323	116.541256	52.185235	9.902128	32.066994	4.252197	31.937019	74.268769	24.506286	32.635822	25.292739	42.505294	4.966767	30.851136	7.430534	0.790747	24.805755	2.469503	62.311911	32.964775	 
130.036495	18.164859	9.161484	32.276702	32.741145	8.535574	208.717711	20.238723	32.276272	0.893028	5.607196	25.625474	11.043200	2.455256	69.662676	24.349039	25.544069	17.200327	36.824493	17.349601	13.917100	37.316305	45.790820	3.403625	38.501339	5.311355	6.994949	31.885276	7.164124	7.115520	4.815442	53.598181	38.267305	7.658633	59.678135	32.636768	11.164606	10.053083	5.014463	18.434483	56.679089	 
