40
0.000000	35.349566	38.200172	68.114554	110.994953	6.186079	22.372738	20.407396	89.928658	38.551426	18.675643	20.186970	56.584747	72.791759	9.327090	24.087087	4.162205	25.911874	21.493785	3.668488	29.959997	24.426104	5.577130	21.671526	60.877385	46.361862	20.809895	12.269246	9.454556	1.457377	22.153388	12.789794	4.687298	3.076124	98.338263	11.725909	41.528194	17.932093	78.417289	4.850225	9.667687	 
21.853127	1.027767	13.034004	20.372684	23.376525	36.203901	73.215061	22.452245	132.104263	44.890746	26.796137	3.302979	19.624114	121.395586	30.706625	4.165837	13.594960	5.137912	14.410410	30.988839	15.338084	3.243673	42.248414	80.002664	13.573650	46.278727	33.271473	10.665115	72.921454	9.917419	89.570260	8.359389	36.249170	36.641847	6.124880	7.687731	33.473090	76.775981	1.463371	76.671994	29.351001	 
58.759633	28.417392	0.674181	12.151797	26.776478	61.407450	72.603208	2.238644	131.818436	16.059601	69.113285	0.892594	36.291486	25.289352	38.778603	1.186288	78.595383	23.672711	12.691350	34.985224	6.941747	4.643163	7.397093	33.637047	17.213304	39.779309	73.402101	26.075788	6.654990	4.879024	60.306606	16.382273	3.088452	1.075544	65.111144	10.335001	7.999370	71.111860	16.826506	6.094766	22.849509	 
18.590538	87.468243	15.375840	2.714411	126.617414	3.628068	61.031213	1.714266	1.526022	5.960121	9.989747	32.703639	7.315473	1.817930	15.869740	111.160131	0.803340	35.072105	44.556830	60.372246	15.870474	60.632514	62.843848	39.946962	21.485135	9.116055	53.057343	131.612836	10.893887	38.184596	11.218559	16.278915	2.474634	37.468683	184.116509	56.397813	25.883029	20.119874	93.569319	36.329302	27.690790	 
33.822885	8.547273	5.161441	18.076960	7.461414	43.459738	15.530749	13.362639	42.731211	40.843988	43.427114	4.834478	5.186021	16.732641	6.501015	33.607047	17.324743	10.815074	19.967270	28.233742	62.005724	5.091007	62.488024	34.894671	25.037575	48.340209	12.555400	12.786958	5.332174	4.461088	18.356051	11.469324	42.533975	218.778891	5.144747	1.424204	6.709571	20.079062	4.632942	22.887737	33.327707	 
170.611695	2.597342	105.959193	32.426833	28.014027	14.100989	7.530174	45.569615	120.421033	19.268799	26.302454	40.390616	6.702077	6.900975	36.308225	72.559667	5.523897	20.019761	33.927872	43.714738	63.095707	24.613577	12.402906	1.481039	4.721075	36.745457	19.412442	33.083092	10.653246	25.726009	115.050333	11.049050	20.802529	4.177511	93.557414	16.079420	154.994592	60.525491	61.355992	77.574702	47.518652	 
19.034306	9.479175	47.708101	64.831135	35.652385	16.938143	4.413622	25.620321	46.156609	8.963785	43.364928	17.967182	1.443842	4.413355	25.626693	64.603573	44.731747	11.692458	25.088075	12.221890	3.677446	95.776530	22.276353	19.583860	30.432814	24.068931	21.135687	20.930893	3.039554	12.368770	34.626510	4.472524	19.047074	57.011176	3.850336	59.309752	35.659042	12.787840	8.855377	20.790231	10.653681	 
33.715394	34.643352	13.658512	50.373225	3.046119	4.089570	18.471971	0.709230	2.932395	9.627148	45.212028	88.956984	2.523186	90.957639	8.306941	12.764055	8.292176	17.475587	34.328516	17.409508	8.316932	86.178912	2.176972	12.489023	38.183396	41.006425	27.519328	6.886911	6.088378	33.441614	50.931870	0.431218	7.824729	9.284194	6.046693	4.010669	19.725832	29.238129	5.064093	32.673437	9.395780	 
62.165719	16.242128	15.505448	26.991268	2.159375	53.553183	12.316496	44.438561	18.160215	11.458191	7.664641	31.019352	201.997511	20.549059	21.081232	17.705182	12.489123	17.920050	61.556664	25.765364	5.164955	115.949676	41.246788	112.383519	1.493940	26.465393	11.004360	18.239773	17.221974	12.529990	14.316816	26.244625	54.788505	26.325668	17.938657	40.313022	30.619578	96.150788	148.532298	12.491708	6.378155	 
150.233734	72.740242	66.193984	34.399843	20.024074	14.157260	63.065076	24.790959	1.930571	1.730842	56.407982	14.582008	44.751048	1.237811	16.566382	13.460461	11.589851	53.375408	14.922667	2.822289	69.046640	105.872921	11.181235	27.364657	37.532543	26.480617	64.000194	0.935470	17.098135	160.273875	91.419732	40.932816	1.442355	17.801874	49.692433	26.941234	30.610222	13.557949	32.979161	35.783695	20.789618	 
88.553152	31.819279	55.167893	19.443511	12.725616	55.240688	24.341932	96.358512	9.006334	28.297683	7.720547	4.184837	67.026347	22.212342	2.127861	1.666933	21.321010	3.099832	16.435862	11.293637	18.071211	33.933432	7.537774	64.724029	16.990159	18.937649	70.752321	42.710538	12.723723	33.571583	14.200580	17.152945	10.614339	35.090203	43.468410	30.657732	1.155777	130.579929	15.845213	19.147428	17.914443	 
27.733300	6.914165	20.871650	0.971874	16.095162	23.714325	11.224354	23.781862	60.213581	15.436703	108.297720	11.586969	14.112383	114.586485	20.430177	14.150743	11.292110	36.069889	21.787937	4.850935	14.659869	10.987861	0.740102	51.244470	31.307434	21.986208	108.786102	79.486872	33.422227	58.274293	35.818802	26.272360	45.058122	1.674700	8.791211	201.682245	25.407015	16.869994	3.904561	26.495543	23.713753	 
113.389921	55.329299	36.215647	39.016753	31.930825	89.392255	30.506430	18.525098	21.463123	87.647707	87.652240	18.996650	0.934695	68.885565	66.109124	13.391860	5.781588	6.314939	55.642840	33.721478	102.655244	82.009698	5.983028	3.771980	120.200491	26.717666	54.723247	87.982657	46.292178	0.077240	52.697585	19.600386	65.132969	33.724675	31.389162	18.906117	91.345817	96.111255	33.105047	0.401868	18.702621	 
3.828550	52.495362	38.901840	56.679583	15.029646	35.350622	42.855742	106.713364	11.818734	23.563266	9.290295	39.540351	13.696781	1.211639	6.602489	0.228696	2.313848	41.427918	71.020185	76.438497	40.363860	56.003941	13.382807	29.686067	6.017062	16.858644	9.338424	37.660949	16.731206	80.880132	47.706245	6.994146	1.231664	29.644335	42.595837	8.242366	0.409373	4.828476	51.425623	33.599069	12.921107	 
14.088173	0.685006	100.109892	4.918919	65.725690	31.582929	63.953243	3.990166	3.130512	5.092099	126.148403	33.284105	17.458435	73.469734	8.543906	1.883742	44.854251	23.344554	11.207371	4.420432	185.857430	6.716865	21.040438	1.252114	23.925204	80.735063	32.272385	49.999302	28.476815	13.261677	31.259785	7.296392	24.154993	13.484128	56.521952	32.329875	30.066443	21.056790	76.485487	49.580158	10.823527	 
