40
0.000000	111.330723	21.141389	19.044792	1.379865	33.668879	111.376692	6.775418	16.758926	4.260337	15.666098	15.670259	2.952995	43.561238	13.506494	10.848695	12.072808	11.438384	19.545871	44.322334	18.530691	83.461564	24.776913	6.099086	8.754185	82.636265	40.595188	21.845099	15.224216	11.094210	29.837913	46.353201	8.125881	63.318521	1.527565	31.048636	55.958314	14.975090	199.568072	7.791033	5.428878	 
3.548637	5.867991	35.150313	16.770155	3.406422	26.653482	6.079022	73.733737	2.055479	6.514643	22.943163	33.786275	97.885049	4.827255	12.018300	5.838773	11.519160	17.239118	2.574665	15.410973	126.032045	24.618158	12.485075	31.322725	27.827173	19.743379	62.009544	45.398875	4.774818	125.937855	78.149218	21.811206	50.044216	42.888028	61.358537	4.697928	20.290348	89.825849	19.249705	26.176579	13.412075	 
43.776243	32.471438	0.376026	108.826231	8.180306	0.659845	81.723877	21.530264	9.953578	21.066028	5.812632	83.596162	2.306465	21.933402	14.829106	54.485507	7.184822	5.486594	14.088328	5.954862	3.999613	12.778412	53.616456	7.459182	24.122823	15.138086	61.819628	6.181543	18.303310	38.470959	32.201555	3.774960	5.856124	19.285536	20.879917	21.179261	21.627978	23.523241	19.212217	6.606445	16.744990	 
6.421664	68.556236	99.205704	2.913722	149.310835	7.053878	48.256165	55.616020	30.726185	64.821344	24.868920	8.546144	8.503828	88.342830	17.816525	11.989539	38.965027	68.223367	45.248215	16.194801	18.557128	87.913954	12.818293	13.703709	6.760090	34.809359	38.942041	25.725373	36.032424	43.983224	5.903506	4.481615	34.560640	11.857865	4.151962	66.840044	0.939189	85.014450	25.532927	35.808654	6.071002	 
38.804087	29.868979	14.628744	42.002548	2.864122	76.459678	16.050533	10.370406	11.075287	44.634197	49.843652	5.664163	13.287837	14.897104	1.248405	5.385810	45.054058	11.064481	7.703821	68.387068	6.704528	69.234063	1.573527	53.806004	27.575421	16.488416	16.320363	5.901809	14.658811	134.920591	21.081684	39.616792	16.323459	30.131012	22.865014	43.041251	64.092718	17.868167	23.913557	1.460526	7.921343	 
4.005131	1.719822	1.629152	3.288997	7.802669	16.677626	33.257669	52.948716	7.389747	26.612967	41.126508	13.721905	33.145234	2.973959	39.937935	7.351331	9.238033	26.916171	47.410709	18.105581	4.283480	16.480503	10.658149	72.755834	6.018843	3.089026	3.458726	75.265865	12.083288	53.974486	33.327418	1.920686	18.041685	111.010736	157.809461	9.120781	103.562717	46.352200	19.701890	38.717369	68.635494	 
192.711388	13.228342	3.632760	3.743155	0.710371	19.463980	4.270353	11.319244	11.297233	14.303131	49.040593	11.127495	4.295088	10.650962	9.188484	15.252393	40.386171	11.525806	74.253965	38.099957	1.115526	158.877411	33.140376	34.289867	44.745860	23.288330	87.134474	18.254007	20.848941	114.735110	18.026538	38.190074	13.041699	0.343230	8.458384	11.857035	32.521020	15.898907	25.703332	7.386173	36.581414	 
97.883825	94.257876	24.765482	18.530873	0.619617	69.908834	97.579522	13.753811	20.662291	37.091605	3.127746	6.488191	7.757404	69.296004	39.228514	4.463664	4.415864	71.592581	123.159782	56.137296	15.770475	32.611725	4.471679	29.439131	19.575998	15.049306	23.940906	70.241153	26.522059	4.267725	15.873739	120.824313	0.590006	30.407672	31.681565	17.330428	35.895054	2.698786	56.017140	1.405350	17.882398	 
61.169292	1.570801	38.175708	54.870155	21.859870	90.857047	7.385506	25.869826	3.023712	8.886074	12.679586	46.021629	6.397858	43.784150	99.830440	19.064729	3.316744	29.490802	49.509163	10.914924	46.916537	166.293120	96.424687	37.712042	27.723766	21.510473	112.921824	72.752047	46.638936	39.338755	48.531916	1.187325	29.936410	77.066752	35.061174	31.877669	52.393622	1.520489	34.881627	1.699744	12.762301	 
50.629281	25.402340	7.705910	83.718988	41.154950	29.792599	23.786325	10.823914	39.249316	0.793834	7.039468	4.390389	7.077103	37.211416	100.464372	42.931890	71.587542	23.703543	57.604636	29.400123	65.791281	10.984619	57.150945	32.258782	43.191299	24.960188	17.260027	56.907641	27.447658	35.036309	0.546787	67.365669	64.533630	14.211123	12.713761	13.349457	6.640247	2.381408	23.676049	55.860684	49.643061	 
73.395288	17.484223	1.791196	184.100240	5.995518	3.557234	10.234259	24.114131	30.530296	15.327281	0.843408	17.079252	18.823955	47.374074	4.120772	17.900698	7.634839	55.552932	70.410318	3.174882	59.889201	50.981461	9.436984	1.838566	8.660640	47.763530	41.163337	37.910968	0.564295	17.754196	77.141694	24.073050	12.457672	72.199588	82.461250	9.342241	72.493380	93.501499	29.700808	6.071275	10.602959	 
