64
0.000000	9.267186	29.029570	25.002495	251.129824	15.438477	0.604133	87.270781	36.092405	30.221537	96.778753	10.429985	20.993473	9.713670	24.035254	163.874444	54.374014	37.779559	68.104261	69.261182	35.151296	73.187757	27.466162	61.462337	19.519363	63.478694	47.743097	19.790383	110.119116	51.186367	16.695799	4.459857	18.235356	62.465662	104.574745	16.317819	33.437399	91.972481	21.061667	25.093653	41.065292	21.231791	17.122012	40.234365	60.620024	4.402828	82.060125	110.132930	35.486803	131.598747	31.508580	15.273717	1.297330	5.308340	35.578224	23.129081	34.367620	23.629164	95.242164	19.417873	22.890255	16.933193	21.615355	14.299429	10.111601	 
1.577176	4.126767	90.809292	45.750101	8.738849	17.207591	6.551545	27.957716	37.636834	8.541913	10.968112	17.283902	12.248026	3.434870	11.285502	48.364729	13.222802	91.160038	49.094111	7.135579	7.401488	66.195783	30.237945	16.093905	27.259432	3.939246	26.054832	17.415400	93.438229	111.290213	22.781536	13.098484	34.906278	19.927388	17.798250	55.306821	33.898749	8.590283	12.911886	44.574815	74.235146	31.314469	27.163033	58.826672	5.048942	66.186850	29.777406	7.615740	60.908006	59.057714	78.257219	55.756846	185.014239	13.160325	4.859659	20.700556	20.603231	19.269394	6.928669	13.641188	49.382086	53.536125	77.033840	29.698367	64.117293	 
114.118502	57.897985	8.229174	39.769933	31.270458	133.601423	17.468580	28.064608	13.254236	4.499505	13.452647	9.699166	61.937653	12.449441	0.758439	24.226415	15.365766	92.472872	11.738426	36.608211	129.647780	84.836247	8.688331	5.258166	93.031424	57.676085	129.714873	74.034999	28.356988	23.792370	1.951318	3.606779	55.646058	80.228363	63.425066	30.905771	97.036856	35.894167	41.576952	36.602622	12.399885	46.811483	81.441803	35.924686	14.630271	22.431502	7.814404	70.095553	15.570812	20.433746	24.785759	68.477610	39.581503	3.830453	52.255968	14.833484	32.371245	31.278415	55.416624	62.624829	41.200179	0.564946	5.435118	12.826267	141.657005	 
30.819262	1.443164	238.598879	14.982991	48.100170	2.019816	107.681105	3.093561	20.683593	1.288134	9.655342	30.162106	21.473803	8.200626	15.344173	20.491831	76.401405	6.630210	8.178728	61.661986	28.205834	32.898072	28.360202	22.444050	44.791061	32.988801	4.581515	99.798862	24.696374	17.747968	56.588827	17.404354	20.384835	35.960921	26.306110	33.922731	45.658761	3.915614	37.662853	5.610325	106.691468	196.372654	47.869736	26.193626	55.560044	38.285990	40.325552	2.538907	53.442409	46.032107	28.050744	64.375542	4.087837	4.590388	42.907027	40.135107	10.299726	10.803631	20.613287	84.155761	59.574229	24.392439	84.304930	76.028138	7.633175	 
16.125558	15.113255	5.549377	47.059512	1.828804	101.590347	71.647410	124.258579	112.046758	79.222906	58.480662	43.258866	12.028880	4.054044	36.976152	20.537660	48.233861	6.660886	16.303207	2.542067	26.637314	104.911323	7.553157	36.627390	30.889520	35.321508	22.188628	48.475668	36.618209	38.283679	56.330878	106.882874	10.080608	62.386011	0.924036	20.736998	35.506757	13.869361	10.371833	117.293048	57.966157	30.553159	86.791801	23.282035	17.894998	31.859957	10.843577	28.126505	1.080862	58.126634	3.088953	14.909448	68.453697	25.478128	47.926765	7.115503	55.392172	11.387792	53.431432	25.541530	2.502207	3.118255	101.935204	31.726387	3.536572	 
7.539641	95.749912	91.138604	119.143757	1.531442	6.149960	65.890176	38.335410	29.046045	9.106808	8.629830	159.927273	6.831787	3.565067	10.052585	8.102983	55.248469	130.489961	16.435887	9.547849	147.495205	60.668995	8.545963	87.459576	77.973065	23.423296	9.289015	82.815694	78.235829	6.005500	85.231784	20.501073	43.604024	135.405985	55.282280	30.057291	41.556308	20.100512	49.235764	26.276697	38.115023	71.787734	11.980798	34.003076	12.552249	21.017086	16.266029	157.611136	15.154816	34.376117	78.998919	62.303269	100.178310	69.308648	70.021968	12.966021	5.467254	158.319166	15.112816	2.581274	22.196848	380.968194	40.101563	85.393234	3.614224	 
14.019652	12.264866	12.484661	74.604337	60.916033	32.091665	7.622673	21.449634	56.427413	4.260668	30.713301	119.166508	4.392704	77.582586	12.484836	21.348425	69.899887	67.291212	87.805315	22.288829	48.593017	14.518031	36.733551	57.622019	24.776554	2.116968	95.093230	45.528949	27.277437	16.813608	25.345568	37.248642	21.583137	13.967355	8.903967	5.068003	112.676915	198.822544	35.013569	24.850246	15.034417	14.169301	65.151956	32.893029	139.890295	20.732285	121.591004	25.731893	6.760272	2.218635	56.998210	120.526066	22.553955	56.318354	1.245260	10.035533	7.851323	113.479684	67.158573	16.652884	103.283462	7.752610	37.696205	68.869988	4.604044	 
4.887769	4.061454	11.818669	84.914065	24.052829	26.094307	4.609592	1.588414	62.503054	75.286748	123.064548	61.100392	9.331879	69.008142	10.698395	6.119199	2.724210	17.003185	33.555403	11.603796	17.388011	99.325143	11.375960	15.579679	9.691148	30.072959	22.385677	16.382410	33.238495	9.865279	14.844018	2.944863	20.489193	18.511545	60.810521	77.101188	25.205274	53.642423	117.916234	84.108761	1.213535	48.650442	74.656597	38.178856	25.337939	23.272229	102.480454	11.538055	3.182485	43.410569	7.025693	3.491580	40.094782	182.635507	8.400494	42.159103	18.511116	28.773179	60.704089	28.736112	32.748645	38.851444	72.180273	13.365662	13.974243	 
63.963112	5.561999	8.031927	43.124184	56.345744	79.746819	11.955621	61.670097	12.072840	24.296029	7.189557	71.152452	3.011471	2.442522	62.088685	23.820222	49.161726	197.162879	58.578028	27.633458	6.188476	36.916530	16.945822	4.509603	53.910925	2.013850	7.034228	1.370515	35.051126	0.495368	19.910040	65.769729	4.160819	172.123846	67.228573	100.321208	14.022400	86.086691	40.726937	152.983077	149.755125	11.877438	32.983331	3.425239	68.510691	4.574008	16.001734	13.427954	21.484020	5.542074	57.204766	40.939393	38.325955	80.375920	32.624231	140.985794	19.081972	72.039618	49.459613	56.838313	67.641537	4.619188	48.626539	22.237965	17.277678	 
33.034068	57.931447	22.279721	30.810668	25.224803	13.346204	96.290980	60.926827	50.537814	4.081662	1.558682	45.130572	49.880222	5.457958	95.952126	19.284310	15.671267	94.599411	10.308084	3.018767	5.101626	3.628588	16.676799	166.223700	18.833367	3.579040	18.489329	2.541796	68.128094	77.719159	14.940453	9.757293	95.031424	77.198019	35.178439	65.007056	62.305794	50.049185	6.838506	30.254391	27.957177	24.316355	65.004123	1.010751	22.690066	1.780186	132.557975	6.103694	225.554720	11.424288	13.803806	63.610638	2.383174	70.388450	13.010346	21.297742	15.925543	32.748616	99.958365	148.838300	5.216361	13.112318	22.014847	5.220138	17.889413	 
