64
0.000000	17.863822	41.483875	35.039532	52.514842	2.347732	30.255690	40.794219	51.165914	24.121145	2.677133	15.079260	6.903850	70.242901	4.745870	21.217671	278.211839	29.769891	64.251552	31.491183	26.668886	5.092611	35.692072	5.251705	97.384883	116.620997	28.885010	5.023169	83.778033	84.860653	35.515384	13.227346	145.480800	34.657266	91.274197	22.528311	4.192154	96.589716	15.999780	4.358041	6.798909	35.008029	30.312747	23.907906	22.964755	86.489026	69.035816	20.869347	20.891405	8.482556	10.387949	216.243755	31.802903	165.863249	20.883930	62.570523	5.639107	2.593999	41.792928	16.667363	22.107814	21.293837	55.260391	17.376289	69.119409	 
20.854271	1.652317	107.577501	81.310166	23.035605	1.990028	38.719911	52.450322	2.259481	33.724011	16.365855	40.079960	51.126965	42.338455	42.308968	41.738720	63.785596	50.047423	94.591627	167.035075	6.112333	9.401476	2.684151	39.213294	72.309029	23.542871	107.986115	25.376561	16.713549	55.285483	22.389417	16.758615	195.223600	86.525261	1.754828	41.930130	95.679929	32.041588	9.300205	14.295157	8.311399	30.677123	2.857328	17.849084	11.091128	23.828181	7.796461	35.549730	28.927915	28.934445	186.864293	30.728371	24.208267	22.353958	63.109443	30.932714	14.256897	2.466477	183.684871	24.573152	98.459385	11.446103	8.780664	70.975432	87.960227	 
15.467033	1.090179	8.275091	17.609034	54.912761	96.187406	12.415038	70.660073	76.635100	1.156431	15.621857	61.128292	21.974966	2.173181	8.937304	8.547832	51.487532	25.762496	102.357827	19.703508	154.185122	41.046280	60.986070	15.832009	56.485218	4.874256	61.758074	28.027544	49.928334	46.734905	93.545874	35.162515	7.465060	10.647941	9.526627	19.261762	18.679546	32.178598	2.623421	80.829080	36.772093	16.545744	13.778536	29.020677	56.643150	46.842555	107.011054	15.404631	33.636845	0.664947	36.187492	22.129518	31.497890	28.966025	32.585898	1.109943	16.196996	14.452147	64.280795	73.582798	8.177907	47.550577	14.430005	245.024130	40.042092	 
4.606409	5.464833	4.464674	9.270795	71.028742	35.146749	47.257817	12.227265	9.132831	86.955348	24.868610	137.566598	26.961940	26.070231	16.012505	19.972961	24.318513	17.921971	34.708761	70.595285	17.248673	38.954439	16.040955	23.706449	25.962435	133.926122	87.787330	5.601740	50.804730	18.083379	23.213317	81.422222	20.212917	57.708953	16.339493	5.500608	0.577542	203.857325	28.991413	51.227696	35.893431	33.601469	3.495648	128.040330	5.025170	3.616868	10.675489	9.013966	1.869053	26.893023	34.790917	44.077342	274.644119	2.395955	36.111788	22.814591	20.574069	18.825655	10.476466	76.861162	10.910644	71.216194	54.123564	11.033975	49.840838	 
29.155627	23.752896	12.047235	18.318726	2.626440	17.337541	39.602587	19.632962	12.773469	70.459497	12.973093	23.019255	22.108488	37.550733	101.303869	17.113580	88.851416	30.427672	6.805220	33.159951	3.113722	36.656472	28.828760	34.712139	64.449982	14.449283	28.744285	17.398516	16.610576	22.395037	20.605707	0.519782	3.405398	16.386985	19.588150	12.090962	68.792789	28.307235	2.457698	34.860803	28.004733	14.632318	11.718345	114.132544	0.306422	33.344229	136.909554	19.637970	30.247118	18.456822	84.420103	9.336157	5.124174	60.253233	62.769675	36.396021	5.565601	38.768951	92.403956	16.513542	40.857971	73.512393	49.650301	62.116092	92.772188	 
21.078530	23.504454	19.349525	44.740392	49.136359	0.285723	80.658620	6.122251	55.352012	7.731179	112.100139	5.562355	18.971985	85.129311	18.681280	13.486112	38.533835	15.555381	39.304337	6.157401	17.025792	60.155582	92.578853	60.650260	72.401953	9.435720	73.982526	7.795524	33.612801	44.456720	61.510914	7.502114	38.692262	7.469859	76.713933	19.507784	34.422851	23.456907	1.162953	64.469570	85.635961	16.513100	38.707117	65.840695	26.122634	0.824616	129.953295	0.508558	7.400420	61.925936	62.424607	57.083817	208.425918	4.573339	12.368579	6.512539	5.411768	23.519353	1.950627	11.991537	40.523470	20.236774	89.041435	29.192256	29.721119	 
112.292804	21.939562	111.531848	32.572966	69.055291	87.115235	8.870204	43.542084	27.357272	52.394507	24.700965	2.919025	73.334302	33.165737	13.476575	16.624910	28.646158	4.170936	63.281368	138.272659	12.909265	8.576923	107.690368	17.595453	27.917567	18.228120	174.904966	96.789764	30.216809	23.179477	0.876384	41.720673	44.273746	22.279824	77.075520	11.728272	25.153029	1.692579	25.027376	261.338578	18.658529	14.862683	2.376781	75.894860	21.904400	71.728552	12.016865	3.291630	24.587702	126.839602	30.365312	41.341615	20.497110	212.103342	15.663616	8.855017	25.052051	12.077703	30.302409	78.861216	34.306325	2.808619	44.440306	11.908839	39.523360	 
1.855712	19.218578	21.439953	48.943206	47.853697	41.877514	70.045165	8.797554	29.484164	41.314575	18.266052	34.415239	42.175579	21.622959	1.180806	11.485919	8.251132	23.025392	2.814514	38.551512	42.480790	16.018248	55.699277	235.758666	9.593826	60.156338	44.675168	6.774780	26.346185	11.282355	54.283885	9.043636	10.164751	30.805488	165.628267	0.891657	27.224862	5.417608	38.413955	92.424369	7.064788	70.557668	70.802192	138.881132	79.157815	61.631025	75.221811	0.525470	9.889809	56.282752	30.051295	37.085175	92.445933	62.038343	36.762023	1.447693	24.241360	59.900367	16.525940	10.701697	34.655146	58.561273	23.694019	16.697643	11.527617	 
29.808821	46.664166	6.942216	57.942977	112.275712	40.771917	62.566182	7.634119	4.220672	38.372155	3.864791	18.508409	54.278895	11.162126	42.230151	14.154822	7.395660	219.547519	9.835191	57.435191	36.453449	150.060535	30.062804	114.331664	44.312399	3.540019	67.248028	8.132506	40.202265	1.008298	101.650093	49.844731	54.162991	8.634379	15.728757	96.867098	168.637891	5.872011	21.092757	72.041350	54.171203	24.360548	53.677702	100.767035	13.129369	161.898155	21.436066	3.545729	17.807568	15.907028	80.238887	124.644698	70.306747	88.033279	72.548318	27.845259	33.760892	12.247905	2.777149	23.699340	15.859814	77.134144	20.070116	13.246330	128.634007	 
95.560767	11.854439	23.128302	23.459293	264.211531	10.725540	60.014599	40.226254	13.983267	0.731377	0.573522	85.311663	90.756611	19.671586	2.612354	23.433323	16.030168	119.696622	22.269020	1.800077	133.689404	95.032449	8.751257	9.366338	29.170579	8.177495	17.977492	68.190822	47.154965	34.530746	11.972944	146.104324	0.793111	1.936416	71.280495	47.988568	8.971555	57.342353	57.532542	56.762944	66.745280	40.345068	6.184207	77.229452	21.709352	17.690899	13.363053	7.539370	25.804506	34.017110	61.886634	46.710962	34.082549	10.832317	65.863303	10.090294	71.137485	19.964494	21.602206	14.886328	89.423561	7.545281	28.625403	80.294593	83.608056	 
