16
0.000000	26.506393	3.901971	8.588352	8.563261	19.014388	93.478706	25.677616	36.375827	33.297855	51.900838	30.281422	1.261247	12.711809	8.066064	35.428842	22.362110	 
8.332020	5.756208	7.580415	1.302188	32.975584	9.695518	47.500026	2.903199	1.664809	43.418588	13.320841	12.409327	19.563132	9.076022	29.470724	10.102961	16.681927	 
34.247283	36.059597	1.083324	12.829999	41.059016	1.429251	6.398746	14.622489	5.253252	1.595970	1.219411	50.070490	3.564614	12.989207	27.308098	65.112307	3.092593	 
2.588793	7.960012	18.490862	3.115649	18.148550	2.256941	3.767951	3.671354	28.195699	49.542867	41.419805	66.155516	12.919323	20.937994	14.378599	18.088503	13.948822	 
1.792621	34.132941	52.541689	88.179440	5.138997	49.128026	5.830718	4.174541	23.638265	11.901064	5.765078	14.614099	22.312308	68.621918	4.218040	54.332829	4.740800	 
1.282389	13.496865	7.947263	47.879848	2.000314	12.168894	23.441558	2.668923	6.173770	15.068885	1.448248	19.318013	33.654882	13.231486	6.397795	73.593125	13.546963	 
87.035406	28.905768	43.561168	5.025852	0.472804	49.235135	2.482635	5.872293	1.115879	0.978047	3.443447	33.792723	26.662971	3.209290	14.543148	69.664967	24.500680	 
6.912326	20.391929	1.634990	52.944457	18.212108	62.186278	11.227232	2.152080	30.653863	31.729084	4.305982	60.922583	4.576016	64.246170	16.980824	24.371800	21.897344	 
27.238534	1.375387	43.660638	9.121282	36.478256	8.373481	22.009791	5.554259	0.665764	8.762007	0.960964	5.266577	3.041969	40.138493	7.778978	4.175593	2.869533	 
39.803024	20.498566	25.496553	9.483322	57.667503	21.800324	24.816548	8.232542	0.870741	10.229401	39.231353	13.645579	12.793822	27.568339	10.627121	88.301987	1.185091	 
25.485521	9.196586	41.006350	19.096793	12.249381	24.698681	2.274674	27.788290	45.816839	27.201005	0.273786	6.779625	4.608632	13.675219	29.603499	34.764818	6.709696	 
28.585558	0.360402	2.737834	47.920829	19.874435	18.281181	28.683691	18.485751	31.300198	65.898980	1.689667	1.063960	16.440496	1.649757	9.257464	16.773546	39.295335	 
5.465316	35.756854	1.214016	15.470380	2.811732	5.322370	3.050838	12.575565	9.212299	2.097373	9.262585	36.440066	7.272614	2.502968	10.586493	97.697557	18.466757	 
87.101988	6.302960	79.969177	18.097156	36.642566	13.918057	8.540382	3.024623	60.552011	10.130366	10.479569	7.437455	3.424312	4.041360	47.294051	13.421833	18.664130	 
103.576649	2.897842	4.166344	18.518292	35.850601	8.190447	31.232796	25.813278	19.275286	13.524253	15.947438	83.995008	10.110928	36.249419	4.447454	27.319892	18.505023	 
7.752457	20.358905	28.894070	23.664776	22.094253	22.286304	107.612409	11.383265	16.920628	3.243162	6.294952	17.166088	4.323261	48.925644	57.281662	1.024859	38.928994	 
28.567235	75.856711	21.193375	10.805375	42.551244	21.195415	3.561112	6.745653	8.591395	21.172863	1.707115	28.430698	43.083401	10.818656	26.276668	8.375555	1.130510	
