16
0.000000	85.032098	46.866248	19.627945	34.091613	18.335628	35.533739	15.074255	2.148393	16.674100	5.368508	7.231176	2.733805	49.014643	7.264022	15.051788	23.314914	 
16.152945	0.432077	21.161627	20.058937	19.434615	9.965074	3.313642	14.485182	15.838510	16.241380	24.660598	52.885406	16.724090	6.917399	21.047221	6.150816	42.762857	 
17.227495	33.225785	0.526547	34.574633	11.239716	53.315306	6.594028	1.177604	4.491612	5.068493	13.609209	16.543324	13.752273	17.625558	42.673967	8.745413	6.295731	 
28.243107	19.161852	27.755372	0.629094	46.273169	0.966732	7.929272	19.618033	14.675068	0.712771	13.684973	2.093024	2.694995	13.736932	48.814349	14.080896	1.885020	 
30.441045	1.171127	15.690430	18.728062	0.588228	75.649580	10.762729	10.117648	0.989240	29.203854	4.585996	7.731990	11.625032	11.819724	57.379591	6.863659	17.912481	 
24.108294	8.449877	24.879068	7.077686	47.581910	5.497380	0.969963	0.903843	71.232845	1.935985	23.951124	2.167490	18.767317	26.835393	10.164716	46.424254	7.350121	 
17.641299	5.604754	18.962560	32.360023	0.544440	4.988866	0.771412	3.453559	25.174143	24.537223	32.146090	36.564801	18.626182	48.149054	26.138013	47.032883	1.969188	 
86.940784	1.798061	23.766264	3.247943	32.467551	54.786852	18.133978	1.609784	5.908752	20.445444	19.618609	18.417779	14.871488	15.668516	6.453166	23.392609	17.610041	 
2.419658	25.921458	25.178414	1.029815	36.334967	1.363103	12.003452	5.465366	7.138639	11.056591	10.854854	22.292332	11.685311	26.065246	3.297209	37.315248	35.990905	 
1.012507	1.980972	31.026430	51.743587	32.370198	14.663258	32.325702	7.446161	28.199373	1.633425	23.337549	8.286465	75.706564	5.678847	7.316574	9.231564	6.545960	 
2.133779	21.649388	12.756060	14.806360	6.837686	12.221100	3.666984	44.082981	2.508457	30.602341	2.812771	1.784323	43.769579	3.317927	10.831073	17.868637	29.101979	 
10.322285	7.712359	2.750813	12.124690	94.203266	46.742408	5.874169	35.241346	5.522364	10.335740	2.803624	5.439024	11.374326	15.260271	42.017099	24.037605	11.952049	 
16.351745	5.550779	12.197174	6.510897	25.854093	38.765222	2.904799	41.712247	2.626988	5.668328	18.273235	2.394685	0.857934	19.381656	13.935389	13.558832	19.795814	 
4.782658	13.469745	8.866683	44.271739	4.877906	28.814485	1.369526	60.281055	0.332388	15.606630	13.330213	24.227171	2.064398	3.577262	36.956268	3.593887	20.460276	 
1.835591	22.241642	12.637261	23.195444	19.402940	16.010675	16.299966	15.218149	5.656681	1.701050	2.240989	22.560718	2.900621	39.779108	0.580584	4.197066	5.137675	 
31.972122	23.668913	40.302684	1.743123	33.635747	44.232067	6.575485	3.673818	35.555467	0.505556	18.787797	0.741874	53.015157	6.988123	66.593566	4.134322	25.339545	 
2.359995	35.352045	1.400299	0.387428	44.312269	7.229751	76.066691	49.429326	2.169622	0.348253	36.204966	21.984674	3.749275	25.508164	25.866117	2.839237	0.156809	
