16
0.000000	35.954704	14.547852	3.377036	13.247564	1.548179	42.025397	13.966635	6.494960	10.322636	21.426881	34.210787	22.876848	67.936657	16.591086	26.741273	19.881644	 
11.994851	1.645504	9.866502	29.987874	25.660504	18.093550	24.311409	1.157805	16.521309	16.595160	5.574534	3.893922	22.599195	15.505801	79.388825	31.496251	9.389690	 
7.090261	44.958597	4.915237	29.176381	1.634281	11.143933	3.654418	41.833538	24.220690	3.080733	14.155282	34.759007	23.380388	20.834900	14.453517	0.414695	16.476675	 
44.011803	69.714180	8.632751	5.316120	34.623968	3.467346	1.303397	67.937465	8.185194	19.968577	10.435780	1.478641	18.580871	21.451909	21.629953	1.678019	15.064299	 
3.115680	53.013919	9.597444	8.193038	8.816011	20.942468	61.435744	23.286019	19.569657	2.383719	17.628834	8.536155	0.054247	5.785264	1.866301	37.673775	71.011566	 
2.622335	43.211746	18.490789	14.631430	1.818170	2.742050	8.636489	62.398723	4.417873	0.532771	38.303696	36.054792	27.305439	2.703292	6.679163	7.223481	36.242059	 
19.674724	13.930633	43.057992	35.888597	1.565369	10.699410	2.766283	14.830079	1.654612	52.803937	3.781094	19.361380	4.175270	41.652149	5.797937	20.629396	17.459112	 
30.880989	12.457245	11.349116	26.598486	0.851895	34.884257	16.123204	1.562980	25.996036	16.026085	23.033455	4.010795	93.432505	2.079022	1.452902	3.252743	10.028842	 
22.959540	36.347189	2.211146	6.132432	11.317091	16.300366	2.800198	29.067810	2.993323	45.588157	17.151758	6.410840	10.843790	77.775428	10.876705	16.471081	13.342272	 
17.627900	13.277809	4.703502	22.959653	17.218774	4.337035	7.264318	5.364544	36.001915	1.293712	14.592341	41.163355	21.971873	60.622421	32.361052	10.197385	3.636919	 
11.170218	14.643397	3.310020	47.708951	3.216713	14.162260	5.261125	73.215607	7.713647	4.108271	5.743678	31.154446	5.897824	7.968914	1.378200	38.358784	13.213600	 
12.287477	20.465996	16.133571	2.381358	3.015810	1.846445	15.623273	20.839184	12.932243	11.237383	9.392176	1.648584	11.694899	1.460362	19.027923	4.528690	11.059689	 
76.683950	0.853194	8.793897	3.496145	39.396552	17.853169	8.505952	6.202556	21.887741	37.026215	17.643961	20.605736	10.708692	14.154101	18.532656	46.278494	42.170200	 
7.134242	4.667674	3.249673	34.101968	13.607613	66.090428	29.761345	41.366991	24.919405	17.997529	104.535847	6.841404	1.034411	1.723741	23.888616	18.361758	21.261204	 
21.859981	27.713370	5.715062	29.033419	35.249407	16.363129	8.172517	54.439114	18.179025	7.682814	24.576063	2.679855	24.747177	2.258330	0.550238	18.313459	15.869074	 
30.278817	14.077719	2.551808	2.315351	15.610824	22.320878	13.007358	7.356637	18.030078	46.226058	6.713854	29.417706	22.121993	3.458730	2.712717	5.908922	8.956728	 
3.910972	13.071606	40.353979	18.239735	49.577090	4.741489	13.587270	18.204428	2.097984	2.494782	10.540130	5.664268	7.003411	57.591413	1.168443	12.440365	0.888083	
