16
0.000000	28.491288	1.459455	12.493080	5.974581	70.143833	54.814440	12.520708	4.147019	11.654627	5.687559	16.013719	7.547715	42.825023	28.101465	17.327338	12.519959	 
12.421268	13.808207	16.179347	24.526686	18.750152	67.219903	10.498251	3.616177	33.754591	18.490172	23.815482	10.094366	20.036067	4.364839	12.677734	2.241059	2.616651	 
44.411090	6.273292	1.938912	9.646528	28.721991	13.836350	21.366554	1.145516	51.561925	8.757767	3.672778	58.502008	7.608302	9.863215	24.283456	29.614731	22.996823	 
2.573509	10.740360	3.557072	11.298606	46.561059	37.117613	3.756560	20.084899	44.591360	21.908637	12.683945	16.054824	3.116576	11.140446	23.798429	21.199928	12.835385	 
5.095296	5.364613	2.304843	32.639260	6.027782	14.484621	11.412439	17.282031	13.508523	43.803495	25.698712	59.125269	13.624095	33.684628	8.839963	5.124269	15.541889	 
9.883395	20.161459	23.056684	3.156474	58.810369	0.326467	47.449399	29.031954	1.356418	18.833848	38.665783	16.627987	74.407610	11.005958	7.486782	35.516609	0.476290	 
9.443269	0.886719	2.538992	23.782198	39.054860	2.589815	4.281259	39.383642	2.287401	17.146216	21.971066	55.057827	20.148767	0.645727	6.362764	21.216057	8.668073	 
7.897829	1.707030	4.585980	3.122939	10.716051	15.000920	1.505836	3.851058	28.141993	4.921295	57.319898	19.870827	49.450648	0.819865	49.478305	72.953181	16.227152	 
21.040843	58.162062	22.392934	29.166417	12.946048	10.508193	4.702271	78.271929	1.305165	23.833619	34.141454	3.594531	30.625229	4.662848	0.950321	6.687088	1.350484	 
39.231629	71.523865	12.811585	22.538449	38.881524	14.233161	32.244795	105.922542	9.019437	0.246511	57.645347	31.941499	22.676483	1.910840	6.204280	14.121834	3.073988	 
6.670385	30.372427	15.603532	17.850563	5.948442	7.005758	12.018337	22.142918	40.391327	4.887901	13.156379	44.379413	1.166155	4.218698	12.223627	14.971281	80.500844	 
4.844685	64.781866	68.323097	36.280575	40.759718	22.691709	0.552555	1.994438	19.412575	39.856740	1.241235	2.566606	24.087135	39.445410	11.502391	16.746057	7.066634	 
14.818631	27.776521	26.128781	3.776706	0.906273	38.432637	10.859634	8.036123	21.406792	15.533937	9.254711	7.738534	0.079711	7.824834	55.014628	7.798616	1.492335	 
10.906997	4.304589	0.883691	5.727331	5.791521	5.724192	89.126860	69.805776	6.896724	1.509164	3.587616	30.063507	14.155424	0.015845	1.511186	7.669951	23.342441	 
2.703896	1.939366	23.259237	7.800423	1.257986	72.362150	20.206342	10.227362	34.949609	3.348611	28.554483	21.757430	6.113127	31.263654	6.951922	4.498577	9.189903	 
50.464920	21.266084	6.961984	5.775019	3.051187	6.587894	14.041539	17.884306	7.483841	14.820392	2.958366	25.076892	20.806000	12.622403	9.781299	1.424795	6.437858	 
0.463899	8.785862	7.874620	6.633453	30.918526	20.163138	7.011083	11.307190	59.126563	23.728564	9.329651	50.145175	27.686468	3.579282	14.786389	31.193145	0.260884	
